"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
"283",0,0.451996499540018,0.427,0.262,0,Health,KIAA0825
"284",0,0.451660451405945,0.295,0.195,0,Health,HOMER1
"285",0,0.450407565449113,0.547,0.404,0,Health,DENND1B
"286",0,0.445108206152485,0.578,0.427,0,Health,OGDH
"287",0,0.443903655687909,0.196,0.108,0,Health,KHDRBS2
"288",0,0.443467262873613,0.408,0.252,0,Health,AC009690.1
"289",0,0.442987707487529,0.735,0.614,0,Health,SYNE1
"290",0,0.441878741156204,0.739,0.647,0,Health,MUC20-OT1
"291",0,0.441558260324537,0.479,0.328,0,Health,SLC3A1
"292",0,0.441394210110517,0.604,0.493,0,Health,MITF
"293",0,0.441295256208524,0.486,0.311,0,Health,CCDC30
"294",0,0.441206439715412,0.432,0.288,0,Health,USP9Y
"295",0,0.440441104983824,0.275,0.108,0,Health,TRPV4
"296",0,0.439877054319096,0.387,0.286,0,Health,NUDT4
"297",0,0.43954557968346,0.742,0.67,0,Health,ITPR2
"298",0,0.439386056323388,0.26,0.104,0,Health,ABCC6
"299",0,0.439293342677389,0.253,0.137,0,Health,ASS1
"300",0,0.438678441195195,0.596,0.457,0,Health,RPRD2
"301",0,0.43791293795386,0.314,0.19,0,Health,KIAA1549
"302",0,0.434818257577828,0.616,0.461,0,Health,R3HDM2
"303",0,0.434701831564977,0.263,0.137,0,Health,PPP2R2B
"304",0,0.433646315351996,0.576,0.428,0,Health,DPH6
"305",0,0.432921651003701,0.204,0.073,0,Health,Z93403.1
"306",0,0.432389527104473,0.514,0.331,0,Health,SULT1C2
"307",0,0.430750827706611,0.678,0.563,0,Health,WWC2
"308",0,0.429761282018721,0.278,0.175,0,Health,DENND2A
"309",0,0.429401976838108,0.623,0.504,0,Health,ASAP2
"310",0,0.427693453075707,0.134,0.004,0,Health,AFM
"311",0,0.42731065062794,0.18,0.068,0,Health,IGSF11
"312",0,0.424897170828663,0.286,0.115,0,Health,TMEM72-AS1
"313",0,0.424885768379562,0.392,0.261,0,Health,FGFR2
"314",0,0.424742893589306,0.238,0.087,0,Health,FGF9
"315",0,0.424690602868048,0.306,0.198,0,Health,GPR155
"316",0,0.424017438932593,0.575,0.451,0,Health,ADD3
"317",0,0.423919312109387,0.243,0.09,0,Health,MFSD4A
"318",0,0.423658084174575,0.38,0.166,0,Health,EPHX2
"319",0,0.421836192132685,0.579,0.444,0,Health,HIBADH
"320",0,0.421650052510976,0.505,0.388,0,Health,PPP1R21
"321",0,0.421227758418763,0.625,0.53,0,Health,DMXL1
"322",0,0.419838263348396,0.166,0.057,0,Health,SLC22A8
"323",0,0.418563333231143,0.228,0.103,0,Health,EBNA1BP2
"324",0,0.418209562621915,0.249,0.134,0,Health,NRK
"325",0,0.418078295065427,0.812,0.712,0,Health,TBC1D5
"326",0,0.417233359332808,0.456,0.319,0,Health,OPHN1
"327",0,0.416556713341478,0.569,0.448,0,Health,ABL1
"328",0,0.41540046996979,0.359,0.187,0,Health,CSRNP3
"329",0,0.413883142582618,0.755,0.707,0,Health,PLEKHA7
"330",0,0.413541860974117,0.235,0.148,0,Health,EPHA7
"331",0,0.413330052154283,0.5,0.378,0,Health,HNF1B
"332",0,0.412386767684835,0.151,0.066,0,Health,AC068599.1
"333",0,0.412306838344037,0.371,0.163,0,Health,D2HGDH
"334",0,0.411372812589076,0.41,0.237,0,Health,TMEM232
"335",0,0.410941162407967,0.428,0.297,0,Health,RNPC3
"336",0,0.408894259938513,0.2,0.096,0,Health,AL110292.1
"337",0,0.408109771062401,0.583,0.466,0,Health,AUTS2
"338",0,0.407354128712427,0.658,0.498,0,Health,POGZ
"339",0,0.407275592149865,0.649,0.495,0,Health,SIPA1L3
"340",0,0.406455877285242,0.299,0.119,0,Health,FMO4
"341",0,0.405104962338354,0.185,0.094,0,Health,UNC79
"342",0,0.403395306692051,0.241,0.097,0,Health,WNK4
"343",0,0.401310255049007,0.171,0.083,0,Health,ALPK2
"344",0,0.400487684756753,0.613,0.463,0,Health,FARS2
"345",0,0.399786414984429,0.346,0.168,0,Health,GNG7
"346",0,0.398699384938305,0.309,0.182,0,Health,TTC38
"347",0,0.398555365764017,0.536,0.419,0,Health,AIG1
"348",0,0.39837826415664,0.33,0.218,0,Health,GLDC
"349",0,0.396638357327595,0.345,0.241,0,Health,MPPED2
"350",0,0.396411099611062,0.149,0.064,0,Health,SYN3
"351",0,0.394162134390588,0.179,0.056,0,Health,PRODH2
"352",0,0.393732678698334,0.127,0.029,0,Health,DGKB
"353",0,0.393417629377133,0.36,0.211,0,Health,SLC43A2
"354",0,0.389886924399992,0.181,0.065,0,Health,PLG
"355",0,0.38928648350805,0.568,0.41,0,Health,ECHDC2
"356",0,0.389005279120838,0.555,0.428,0,Health,LYPLAL1
"357",0,0.388988260463965,0.352,0.195,0,Health,RTTN
"358",0,0.388150053001254,0.599,0.454,0,Health,AC124312.1
"359",0,0.387607545993419,0.213,0.129,0,Health,SLC5A10
"360",0,0.387489388913636,0.455,0.345,0,Health,FAM171A1
"361",0,0.386942796869752,0.501,0.349,0,Health,ZNF618
"362",0,0.385955086822149,0.568,0.418,0,Health,CBR4
"363",0,0.385851407778517,0.242,0.084,0,Health,SFXN2
"364",0,0.385722021596172,0.554,0.392,0,Health,KAT6B
"365",0,0.384976952072047,0.432,0.267,0,Health,MCF2L
"366",0,0.384473628846823,0.601,0.448,0,Health,PAX2
"367",0,0.384386412329811,0.613,0.477,0,Health,CLASP2
"368",0,0.384170168548756,0.56,0.429,0,Health,PIK3CB
"369",0,0.382887402715147,0.231,0.093,0,Health,ASPA
"370",0,0.377943810562674,0.242,0.094,0,Health,SLC25A48
"371",0,0.377799691215738,0.383,0.224,0,Health,DNASE1
"372",0,0.377782377235443,0.3,0.163,0,Health,ADGRV1
"373",0,0.377554374161915,0.342,0.15,0,Health,CFAP70
"374",0,0.376893461940354,0.49,0.357,0,Health,TCAIM
"375",0,0.376875005773194,0.394,0.294,0,Health,ERI3
"376",0,0.376405106032683,0.72,0.608,0,Health,AKAP9
"377",0,0.375586580639224,0.485,0.318,0,Health,LINC01004
"378",0,0.375368662237444,0.276,0.179,0,Health,CACHD1
"379",0,0.375286760603284,0.477,0.34,0,Health,MSH3
"380",0,0.374014107690357,0.189,0.084,0,Health,AC004485.1
"381",0,0.372930037661959,0.168,0.071,0,Health,DRAIC
"382",0,0.372238035454867,0.425,0.286,0,Health,SUCLG2-AS1
"383",0,0.371790780238337,0.435,0.296,0,Health,LINC01725
"384",0,0.370438039024037,0.245,0.139,0,Health,UPP2
"385",0,0.370331596755948,0.327,0.188,0,Health,RAP2C-AS1
"386",0,0.369865591633164,0.247,0.074,0,Health,SLC15A2
"387",0,0.369041355063742,0.274,0.175,0,Health,GIPC2
"388",0,0.368912973482877,0.322,0.192,0,Health,CERS4
"389",0,0.368068766939959,0.699,0.575,0,Health,PHLDB2
"390",0,0.367817111334095,0.45,0.328,0,Health,TBC1D19
"391",0,0.367542567741233,0.512,0.371,0,Health,LRP6
"392",0,0.367192195123706,0.213,0.068,0,Health,TBL1Y
"393",0,0.365135215327519,0.121,0.003,0,Health,LINC02499
"394",0,0.364382089578278,0.421,0.227,0,Health,ZMAT1
"395",0,0.363715597542821,0.545,0.378,0,Health,EPB41L1
"396",0,0.363709184566054,0.398,0.244,0,Health,FBXO17
"397",0,0.363578473927915,0.345,0.186,0,Health,SPEF2
"398",0,0.363369711701289,0.556,0.427,0,Health,LIFR
"399",0,0.363133344907545,0.553,0.426,0,Health,FOXN3
"400",0,0.362699426349913,0.394,0.214,0,Health,MOK
"401",0,0.362683755919742,0.347,0.248,0,Health,MAL
"402",0,0.362457813046707,0.347,0.238,0,Health,TM7SF3
"403",0,0.362166230016387,0.506,0.384,0,Health,FANCC
"404",0,0.361086653107721,0.52,0.397,0,Health,NFATC3
"405",0,0.360739352001003,0.674,0.57,0,Health,GLG1
"406",0,0.35995762540835,0.741,0.678,0,Health,CLASP1
"407",0,0.35985495856478,0.523,0.389,0,Health,AC007388.1
"408",0,0.359779928911041,0.882,0.845,0,Health,RERE
"409",0,0.359262969592979,0.731,0.64,0,Health,SMYD3
"410",0,0.358874966393051,0.315,0.172,0,Health,RAP1GAP
"411",0,0.357276521891075,0.676,0.547,0,Health,EHBP1
"412",0,0.356972444153409,0.191,0.098,0,Health,AGMO
"413",0,0.356246818294662,0.525,0.384,0,Health,TDRD3
"414",0,0.35535423846566,0.361,0.199,0,Health,AKAP6
"415",0,0.354398373769866,0.82,0.752,0,Health,BICC1
"416",0,0.354261363851253,0.16,0.065,0,Health,SLC22A7
"417",0,0.353908533979592,0.765,0.674,0,Health,SETBP1
"418",0,0.353213632493637,0.444,0.327,0,Health,RIN2
"419",0,0.353096965032688,0.845,0.783,0,Health,SIK3
"420",0,0.352780455929963,0.587,0.435,0,Health,CREBBP
"421",0,0.352696618123587,0.51,0.401,0,Health,TRHDE
"422",0,0.3525920369623,0.306,0.196,0,Health,RASSF4
"423",0,0.351340368384497,0.28,0.16,0,Health,KCNJ1
"424",0,0.351069037981683,0.437,0.319,0,Health,ARHGAP18
"425",0,0.350735557863262,0.175,0.061,0,Health,LINC01788
"426",0,0.350540986610764,0.297,0.2,0,Health,PGPEP1
"427",0,0.349746854489836,0.353,0.206,0,Health,DSE
"428",0,0.349202422952951,0.411,0.248,0,Health,KIF12
"429",0,0.348775252549924,0.407,0.265,0,Health,LRRC28
"430",0,0.347643646325331,0.565,0.44,0,Health,CDR2
"431",0,0.347109127228388,0.224,0.087,0,Health,EPHA4
