"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
"332",0,0.432389527104473,0.514,0.331,0,Health,SULT1C2
"333",0,0.431293533113687,0.706,0.636,0,Health,KANSL1L
"334",0,0.430750827706611,0.678,0.563,0,Health,WWC2
"335",0,0.429761282018721,0.278,0.175,0,Health,DENND2A
"336",0,0.429401976838108,0.623,0.504,0,Health,ASAP2
"337",0,0.427693453075707,0.134,0.004,0,Health,AFM
"338",0,0.42731065062794,0.18,0.068,0,Health,IGSF11
"339",0,0.424897170828663,0.286,0.115,0,Health,TMEM72-AS1
"340",0,0.424885768379562,0.392,0.261,0,Health,FGFR2
"341",0,0.424742893589306,0.238,0.087,0,Health,FGF9
"342",0,0.424690602868048,0.306,0.198,0,Health,GPR155
"343",0,0.424017438932593,0.575,0.451,0,Health,ADD3
"344",0,0.423919312109387,0.243,0.09,0,Health,MFSD4A
"345",0,0.423658084174575,0.38,0.166,0,Health,EPHX2
"346",0,0.421836192132685,0.579,0.444,0,Health,HIBADH
"347",0,0.421650052510976,0.505,0.388,0,Health,PPP1R21
"348",0,0.421227758418763,0.625,0.53,0,Health,DMXL1
"349",0,0.419838263348396,0.166,0.057,0,Health,SLC22A8
"350",0,0.418563333231143,0.228,0.103,0,Health,EBNA1BP2
"351",0,0.418209562621915,0.249,0.134,0,Health,NRK
"352",0,0.418078295065427,0.812,0.712,0,Health,TBC1D5
"353",0,0.417233359332808,0.456,0.319,0,Health,OPHN1
"354",0,0.416556713341478,0.569,0.448,0,Health,ABL1
"355",0,0.416384648651178,0.638,0.554,0,Health,LIMCH1
"356",0,0.41540046996979,0.359,0.187,0,Health,CSRNP3
"357",0,0.413883142582618,0.755,0.707,0,Health,PLEKHA7
"358",0,0.413541860974117,0.235,0.148,0,Health,EPHA7
"359",0,0.413330052154283,0.5,0.378,0,Health,HNF1B
"360",0,0.412386767684835,0.151,0.066,0,Health,AC068599.1
"361",0,0.412306838344037,0.371,0.163,0,Health,D2HGDH
"362",0,0.411372812589076,0.41,0.237,0,Health,TMEM232
"363",0,0.410941162407967,0.428,0.297,0,Health,RNPC3
"364",0,0.408894259938513,0.2,0.096,0,Health,AL110292.1
"365",0,0.408109771062401,0.583,0.466,0,Health,AUTS2
"366",0,0.407354128712427,0.658,0.498,0,Health,POGZ
"367",0,0.407275592149865,0.649,0.495,0,Health,SIPA1L3
"368",0,0.406455877285242,0.299,0.119,0,Health,FMO4
"369",0,0.405204813006338,0.404,0.328,0,Health,GRB10
"370",0,0.405104962338354,0.185,0.094,0,Health,UNC79
"371",0,0.403395306692051,0.241,0.097,0,Health,WNK4
"372",0,0.401310255049007,0.171,0.083,0,Health,ALPK2
"373",0,0.400487684756753,0.613,0.463,0,Health,FARS2
"374",0,0.399786414984429,0.346,0.168,0,Health,GNG7
"375",0,0.399044508006217,0.326,0.263,0,Health,UGT8
"376",0,0.398699384938305,0.309,0.182,0,Health,TTC38
"377",0,0.398555365764017,0.536,0.419,0,Health,AIG1
"378",0,0.39837826415664,0.33,0.218,0,Health,GLDC
"379",0,0.396638357327595,0.345,0.241,0,Health,MPPED2
"380",0,0.396411099611062,0.149,0.064,0,Health,SYN3
"381",0,0.394162134390588,0.179,0.056,0,Health,PRODH2
"382",0,0.393732678698334,0.127,0.029,0,Health,DGKB
"383",0,0.393417629377133,0.36,0.211,0,Health,SLC43A2
"384",0,0.393226621069957,0.413,0.372,0,Health,CACNA2D1
"385",0,0.389886924399992,0.181,0.065,0,Health,PLG
"386",0,0.38928648350805,0.568,0.41,0,Health,ECHDC2
"387",0,0.389005279120838,0.555,0.428,0,Health,LYPLAL1
"388",0,0.388988260463965,0.352,0.195,0,Health,RTTN
"389",0,0.38831977855766,0.333,0.289,0,Health,SLC1A1
"390",0,0.388150053001254,0.599,0.454,0,Health,AC124312.1
"391",0,0.387607545993419,0.213,0.129,0,Health,SLC5A10
"392",0,0.387489388913636,0.455,0.345,0,Health,FAM171A1
"393",0,0.386942796869752,0.501,0.349,0,Health,ZNF618
"394",0,0.385955086822149,0.568,0.418,0,Health,CBR4
"395",0,0.385851407778517,0.242,0.084,0,Health,SFXN2
"396",0,0.385722021596172,0.554,0.392,0,Health,KAT6B
"397",0,0.384976952072047,0.432,0.267,0,Health,MCF2L
"398",0,0.384473628846823,0.601,0.448,0,Health,PAX2
"399",0,0.384386412329811,0.613,0.477,0,Health,CLASP2
"400",0,0.384170168548756,0.56,0.429,0,Health,PIK3CB
"401",0,0.382887402715147,0.231,0.093,0,Health,ASPA
"402",0,0.380043929943598,0.487,0.407,0,Health,DENND5B
"403",0,0.377943810562674,0.242,0.094,0,Health,SLC25A48
"404",0,0.377799691215738,0.383,0.224,0,Health,DNASE1
"405",0,0.377782377235443,0.3,0.163,0,Health,ADGRV1
"406",0,0.377554374161915,0.342,0.15,0,Health,CFAP70
"407",0,0.376893461940354,0.49,0.357,0,Health,TCAIM
"408",0,0.376875005773194,0.394,0.294,0,Health,ERI3
"409",0,0.376405106032683,0.72,0.608,0,Health,AKAP9
"410",0,0.375586580639224,0.485,0.318,0,Health,LINC01004
"411",0,0.375368662237444,0.276,0.179,0,Health,CACHD1
"412",0,0.375286760603284,0.477,0.34,0,Health,MSH3
"413",0,0.374014107690357,0.189,0.084,0,Health,AC004485.1
"414",0,0.372930037661959,0.168,0.071,0,Health,DRAIC
"415",0,0.372238035454867,0.425,0.286,0,Health,SUCLG2-AS1
"416",0,0.371790780238337,0.435,0.296,0,Health,LINC01725
"417",0,0.370438039024037,0.245,0.139,0,Health,UPP2
"418",0,0.370331596755948,0.327,0.188,0,Health,RAP2C-AS1
"419",0,0.369865591633164,0.247,0.074,0,Health,SLC15A2
"420",0,0.369041355063742,0.274,0.175,0,Health,GIPC2
"421",0,0.368912973482877,0.322,0.192,0,Health,CERS4
"422",0,0.368068766939959,0.699,0.575,0,Health,PHLDB2
"423",0,0.367817111334095,0.45,0.328,0,Health,TBC1D19
"424",0,0.367542567741233,0.512,0.371,0,Health,LRP6
"425",0,0.367192195123706,0.213,0.068,0,Health,TBL1Y
"426",0,0.365135215327519,0.121,0.003,0,Health,LINC02499
"427",0,0.364382089578278,0.421,0.227,0,Health,ZMAT1
"428",0,0.363715597542821,0.545,0.378,0,Health,EPB41L1
"429",0,0.363709184566054,0.398,0.244,0,Health,FBXO17
"430",0,0.363578473927915,0.345,0.186,0,Health,SPEF2
"431",0,0.363369711701289,0.556,0.427,0,Health,LIFR
"432",0,0.363133344907545,0.553,0.426,0,Health,FOXN3
"433",0,0.362699426349913,0.394,0.214,0,Health,MOK
"434",0,0.362683755919742,0.347,0.248,0,Health,MAL
"435",0,0.362457813046707,0.347,0.238,0,Health,TM7SF3
"436",0,0.362166230016387,0.506,0.384,0,Health,FANCC
"437",0,0.361124290167187,0.8,0.748,0,Health,PICALM
"438",0,0.361086653107721,0.52,0.397,0,Health,NFATC3
"439",0,0.360739352001003,0.674,0.57,0,Health,GLG1
"440",0,0.35995762540835,0.741,0.678,0,Health,CLASP1
"441",0,0.35985495856478,0.523,0.389,0,Health,AC007388.1
"442",0,0.359779928911041,0.882,0.845,0,Health,RERE
"443",0,0.359262969592979,0.731,0.64,0,Health,SMYD3
"444",0,0.358874966393051,0.315,0.172,0,Health,RAP1GAP
"445",0,0.357276521891075,0.676,0.547,0,Health,EHBP1
"446",0,0.356972444153409,0.191,0.098,0,Health,AGMO
"447",0,0.356246818294662,0.525,0.384,0,Health,TDRD3
"448",0,0.35535423846566,0.361,0.199,0,Health,AKAP6
"449",0,0.354261363851253,0.16,0.065,0,Health,SLC22A7
"450",0,0.353908533979592,0.765,0.674,0,Health,SETBP1
"451",0,0.353213632493637,0.444,0.327,0,Health,RIN2
"452",0,0.353096965032688,0.845,0.783,0,Health,SIK3
"453",0,0.352780455929963,0.587,0.435,0,Health,CREBBP
"454",0,0.352696618123587,0.51,0.401,0,Health,TRHDE
"455",0,0.3525920369623,0.306,0.196,0,Health,RASSF4
"456",0,0.351340368384497,0.28,0.16,0,Health,KCNJ1
"457",0,0.351262103474079,0.201,0.121,0,Health,NPL
"458",0,0.351069037981683,0.437,0.319,0,Health,ARHGAP18
"459",0,0.350942230569727,0.57,0.491,0,Health,MIA2
"460",0,0.350735557863262,0.175,0.061,0,Health,LINC01788
"461",0,0.350540986610764,0.297,0.2,0,Health,PGPEP1
"462",0,0.349746854489836,0.353,0.206,0,Health,DSE
"463",0,0.349202422952951,0.411,0.248,0,Health,KIF12
"464",0,0.348775252549924,0.407,0.265,0,Health,LRRC28
"465",0,0.347643646325331,0.565,0.44,0,Health,CDR2
"466",0,0.347109127228388,0.224,0.087,0,Health,EPHA4
"467",0,0.345973025364263,0.468,0.31,0,Health,ANKRD26
"468",0,0.345756772556519,0.559,0.44,0,Health,COMMD1
"469",0,0.345536538236678,0.684,0.557,0,Health,BPTF
"470",0,0.34442818822941,0.338,0.191,0,Health,ISPD
"471",0,0.34404773227777,0.366,0.255,0,Health,AC087564.1
"472",0,0.343859713373666,0.621,0.554,0,Health,ANKIB1
"473",0,0.342970374395153,0.595,0.448,0,Health,COL4A2
"474",0,0.342408398159541,0.127,0.058,0,Health,TMEM52B
"475",0,0.342203327788518,0.343,0.201,0,Health,MYLK
"476",0,0.342139070510664,0.544,0.452,0,Health,AHCYL2
"477",0,0.342006559039131,0.247,0.124,0,Health,RIPOR3
"478",0,0.341678575917904,0.437,0.273,0,Health,WASHC1
"479",0,0.340773289881378,0.452,0.422,0,Health,OSBPL3
"480",0,0.340738615535713,0.807,0.726,0,Health,CHD9
"481",0,0.340540821179259,0.285,0.139,0,Health,OGDHL
"482",0,0.33994815003439,0.724,0.631,0,Health,NCOR1
"483",0,0.338880233440849,0.37,0.217,0,Health,CCDC171
"484",0,0.338792456526838,0.292,0.164,0,Health,FAM184A
"485",0,0.338534156063529,0.383,0.275,0,Health,SGK3
"486",0,0.337840235592957,0.268,0.142,0,Health,EYA2
"487",0,0.337390328588883,0.233,0.066,0,Health,KLKB1
"488",0,0.337006428783883,0.14,0.082,0,Health,KLHL3
"489",0,0.336626854867091,0.62,0.532,0,Health,EPB41L5
"490",0,0.33536518956364,0.222,0.134,0,Health,LINC02343
"491",0,0.334592817032457,0.389,0.251,0,Health,NAPEPLD
"492",0,0.334500234983802,0.355,0.223,0,Health,CELSR1
"493",0,0.334493948318434,0.673,0.597,0,Health,MAP4K3
"494",0,0.334302916905012,0.252,0.147,0,Health,FTCD
"495",0,0.334184270631728,0.537,0.424,0,Health,LARP1
"496",0,0.333811039514239,0.812,0.76,0,Health,MBD5
"497",0,0.333598117809705,0.274,0.106,0,Health,SMTNL2
"498",0,0.33347771345101,0.457,0.363,0,Health,GALNT11
"499",0,0.333453437060034,0.488,0.344,0,Health,TFCP2
"500",0,0.33340267119946,0.269,0.117,0,Health,PANK1
"501",0,0.333073018593372,0.117,0.04,0,Health,FSTL4
"502",0,0.333030702352917,0.107,0.013,0,Health,HNF4A-AS1
"503",0,0.332764837304934,0.339,0.206,0,Health,DZIP1
"504",0,0.332673948384686,0.482,0.381,0,Health,TPCN1
"505",0,0.332544996544136,0.483,0.403,0,Health,ULK4
"506",0,0.332142042831995,0.676,0.565,0,Health,TENT2
"507",0,0.332128945391186,0.113,0.03,0,Health,AL513283.1
"508",0,0.331242005507388,0.54,0.467,0,Health,DDAH1
"509",0,0.331043030995268,0.142,0.058,0,Health,AC018467.1
