"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
"450",0,-0.279555037720269,0.446,0.384,0,Health,POMP
"451",0,-0.280819818439056,0.355,0.328,0,Health,APRT
"452",0,-0.282838547797047,0.178,0.125,0,Health,GNG11
"453",0,-0.289266500613012,0.653,0.596,0,Health,TOMM7
"454",0,-0.294550848024192,0.855,0.83,0,Health,RPL36
"455",0,-0.295356637154441,0.52,0.58,0,Health,FOS
"456",0,-0.299205039724711,0.32,0.281,0,Health,PSMB3
"457",0,-0.299493200648125,0.336,0.313,0,Health,HIGD2A
"458",0,-0.30407240998813,0.274,0.246,0,Health,PSMA4
"459",0,-0.30811696489124,0.81,0.791,0,Health,RPL18
"460",0,-0.312181406859589,0.889,0.914,0,Health,PTMA
"461",0,-0.314104625086026,0.393,0.355,0,Health,LAMTOR4
"462",0,-0.3143325200967,0.421,0.394,0,Health,SNRPD2
"463",0,-0.319979373822052,0.519,0.471,0,Health,GSTP1
"464",0,-0.320385936087938,0.267,0.248,0,Health,TRAPPC1
"465",0,-0.320593543543882,0.84,0.83,0,Health,RPL29
"466",0,-0.32093529362056,0.709,0.659,0,Health,RPLP0
"467",0,-0.323276551015015,0.58,0.555,0,Health,CALM2
"468",0,-0.32384765919188,0.55,0.519,0,Health,OST4
"469",0,-0.324705573125265,0.472,0.437,0,Health,SUB1
"470",0,-0.325988967859954,0.757,0.821,0,Health,H3F3B
"471",0,-0.327524808716456,0.65,0.616,0,Health,TMA7
"472",0,-0.334101139019241,0.246,0.221,0,Health,AP2S1
"473",0,-0.335500259410335,0.315,0.31,0,Health,CAPZB
"474",0,-0.335959086886146,0.782,0.725,0,Health,RPL38
"475",0,-0.338039447770829,0.442,0.415,0,Health,PSME1
"476",0,-0.338790499204774,0.829,0.872,0,Health,ACTB
"477",0,-0.342787542763265,0.376,0.355,0,Health,SNHG8
"478",0,-0.343898715902889,0.424,0.411,0,Health,EIF3E
"479",0,-0.344152877257089,0.379,0.376,0,Health,SERP1
"480",0,-0.346740098489993,0.491,0.384,0,Health,CST3
"481",0,-0.349426439790874,0.879,0.891,0,Health,EIF1
"482",0,-0.349943276778194,0.413,0.393,0,Health,SSR4
"483",0,-0.350191996149198,0.944,0.966,0,Health,RPL34
"484",0,-0.350393040556044,0.411,0.386,0,Health,SRSF3
"485",0,-0.354932281936248,0.719,0.624,0,Health,RPS21
"486",0,-0.356959688498243,0.761,0.746,0,Health,MYL6
"487",0,-0.365095280096702,0.536,0.509,0,Health,PABPC1
"488",0,-0.365150134639131,0.876,0.878,0,Health,RPL12
"489",0,-0.366304302430901,0.355,0.33,0,Health,BRK1
"490",0,-0.366744902992564,0.383,0.374,0,Health,NAP1L1
"491",0,-0.367443267065056,0.425,0.426,0,Health,SON
"492",0,-0.374438500006319,0.852,0.852,0,Health,RPL35
"493",0,-0.374751782075825,0.848,0.844,0,Health,RPS7
"494",0,-0.377158999041103,0.323,0.328,0,Health,ARL6IP5
"495",0,-0.377436072917048,0.439,0.417,0,Health,CDC42
"496",0,-0.381398421639775,0.509,0.51,0,Health,S100A10
"497",0,-0.385733162689463,0.861,0.858,0,Health,RPL6
"498",0,-0.387178866446348,0.623,0.606,0,Health,RPL36AL
"499",0,-0.38850116858605,0.907,0.909,0,Health,RPL26
"500",0,-0.389109609806929,0.833,0.835,0,Health,RPL14
"501",0,-0.38991881553144,0.373,0.346,0,Health,FOSB
"502",0,-0.39110520666815,0.399,0.384,0,Health,HNRNPDL
"503",0,-0.393400356125676,0.328,0.332,0,Health,EIF3F
"504",0,-0.395191290395806,0.432,0.422,0,Health,SRSF5
"505",0,-0.395916589196198,0.311,0.311,0,Health,ARPC5
"506",0,-0.396099175772723,0.496,0.497,0,Health,COMMD6
"507",0,-0.399636183126197,0.871,0.868,0,Health,RPL9
"508",0,-0.40555675106546,0.729,0.699,0,Health,H3F3A
"509",0,-0.409114096274286,0.341,0.529,0,Health,CXCR4
"510",0,-0.40973258649427,0.856,0.863,0,Health,RPL8
"511",0,-0.411024716530332,0.344,0.348,0,Health,N4BP2L2
"512",0,-0.41454299329442,0.793,0.778,0,Health,UBA52
"513",0,-0.416999353920671,0.782,0.772,0,Health,GNB2L1
"514",0,-0.417387025435348,0.321,0.327,0,Health,SSR2
"515",0,-0.421545137350891,0.747,0.753,0,Health,RPS5
"516",0,-0.424750031642908,0.883,0.901,0,Health,RPL39
"517",0,-0.424815222796317,0.663,0.632,0,Health,OAZ1
"518",0,-0.42540104152238,0.31,0.314,0,Health,TSPO
"519",0,-0.426995887652869,0.446,0.447,0,Health,CLIC1
"520",0,-0.427398724476436,0.428,0.592,0,Health,SRGN
"521",0,-0.428512841742007,0.904,0.917,0,Health,RPS23
"522",0,-0.430922437207636,0.945,0.965,0,Health,RPS27
"523",0,-0.437118945030571,0.612,0.595,0,Health,EEF1B2
"524",0,-0.442967149164329,0.282,0.307,0,Health,HNRNPH1
"525",0,-0.447981587738506,0.88,0.885,0,Health,RPS29
"526",0,-0.449721376713101,0.482,0.507,0,Health,PNRC1
"527",0,-0.453015908536365,0.828,0.833,0,Health,RPS20
"528",0,-0.45448193892712,0.652,0.662,0,Health,CFL1
"529",0,-0.457664098362409,0.307,0.397,0,Health,HLA-DPB1
"530",0,-0.460961945971238,0.35,0.372,0,Health,ZFAS1
"531",0,-0.465794133475769,0.647,0.638,0,Health,RPL4
"532",0,-0.466013337925557,0.956,0.962,0,Health,RPLP1
"533",0,-0.468901470127584,0.637,0.649,0,Health,DDX5
"534",0,-0.470262082225135,0.827,0.831,0,Health,RPS16
"535",0,-0.470630312725638,0.617,0.622,0,Health,BTF3
"536",0,-0.478526086335649,0.379,0.477,0,Health,KLF2
"537",0,-0.480396189130337,0.539,0.619,0,Health,JUN
"538",0,-0.484653004952005,0.695,0.636,0,Health,SAT1
"539",0,-0.485277653895285,0.863,0.773,0,Health,HSP90AA1
"540",0,-0.487494251302285,0.845,0.864,0,Health,FAU
"541",0,-0.493635543218744,0.746,0.75,0,Health,PFDN5
"542",0,-0.49832335291206,0.495,0.498,0,Health,ARPC3
"543",0,-0.498701120273917,0.36,0.38,0,Health,SEPT7
"544",0,-0.500597429444047,0.682,0.706,0,Health,EEF1D
"545",0,-0.50249904768175,0.954,0.973,0,Health,RPL13
"546",0,-0.503177384827401,0.29,0.31,0,Health,PSME2
"547",0,-0.505883975632312,0.913,0.939,0,Health,RPL3
"548",0,-0.506001244521793,0.476,0.58,0,Health,TSC22D3
"549",0,-0.508658037657301,0.879,0.891,0,Health,RPL28
"550",0,-0.509232321270996,0.881,0.91,0,Health,RPL15
"551",0,-0.51401399916449,0.683,0.829,0,Health,HLA-B
"552",0,-0.51872184459024,0.861,0.879,0,Health,RPS9
"553",0,-0.521094807878036,0.235,0.275,0,Health,ANXA2
"554",0,-0.522124836827047,0.243,0.386,0,Health,CD69
"555",0,-0.522604900861845,0.629,0.744,0,Health,BTG1
"556",0,-0.522778375542765,0.971,0.977,0,Health,RPL41
"557",0,-0.522996674164567,0.355,0.376,0,Health,SRSF7
"558",0,-0.523596971929942,0.701,0.928,0,Health,MALAT1
"559",0,-0.526213705649109,0.908,0.943,0,Health,RPS15
"560",0,-0.527263439258531,0.441,0.464,0,Health,ID2
"561",0,-0.534673430441003,0.925,0.953,0,Health,RPL32
"562",0,-0.534805164970412,0.916,0.945,0,Health,RPL11
"563",0,-0.537048192395097,0.143,0.236,0,Health,LIMD2
"564",0,-0.537581744071054,0.469,0.519,0,Health,ARPC2
"565",0,-0.538618449300836,0.907,0.935,0,Health,RPL19
"566",0,-0.540750858000452,0.797,0.829,0,Health,RPL10A
"567",0,-0.541546541185841,0.903,0.936,0,Health,RPS3A
"568",0,-0.541905267317634,0.634,0.645,0,Health,RPSA
"569",0,-0.544779069215486,0.103,0.191,0,Health,CD3E
"570",0,-0.551812985692662,0.863,0.914,0,Health,RPL18A
"571",0,-0.551922747556465,0.148,0.246,0,Health,RAC2
"572",0,-0.556982118665828,0.871,0.888,0,Health,RPL30
"573",0,-0.561679231840525,0.467,0.487,0,Health,S100A11
"574",0,-0.56868733313212,0.873,0.895,0,Health,RPL35A
"575",0,-0.574549495566391,0.564,0.691,0,Health,DUSP1
"576",0,-0.57910819801007,0.806,0.855,0,Health,RPL31
"577",0,-0.579208816352741,0.152,0.257,0,Health,CD48
"578",0,-0.58982656680332,0.532,0.563,0,Health,DNAJB1
"579",0,-0.596443715189865,0.928,0.964,0,Health,RPS18
"580",0,-0.602708137534536,0.869,0.9,0,Health,RPS13
"581",0,-0.60560101978732,0.922,0.954,0,Health,RPS6
"582",0,-0.607911212508733,0.117,0.202,0,Health,HLA-DRB5
"583",0,-0.610695163393053,0.876,0.907,0,Health,RPS25
"584",0,-0.616260668388686,0.642,0.715,0,Health,PFN1
"585",0,-0.616269573081056,0.375,0.48,0,Health,IFITM2
"586",0,-0.62374736823301,0.086,0.179,0,Health,CD3G
"587",0,-0.626446619168854,0.285,0.41,0,Health,ANXA1
"588",0,-0.627340665040832,0.754,0.775,0,Health,RPL27
"589",0,-0.629991663534309,0.878,0.942,0,Health,RPS19
"590",0,-0.633182020640705,0.187,0.211,0,Health,VAMP5
"591",0,-0.639470861792618,0.709,0.796,0,Health,HLA-A
"592",0,-0.640055614356841,0.219,0.317,0,Health,FXYD5
"593",0,-0.641297672347922,0.917,0.939,0,Health,RPS12
"594",0,-0.646086223215895,0.928,0.966,0,Health,RPS14
"595",0,-0.647298973097805,0.932,0.977,0,Health,RPL21
"596",0,-0.65612135842218,0.924,0.969,0,Health,RPS27A
"597",0,-0.659636810544933,0.216,0.287,0,Health,PSMB9
"598",0,-0.66080507067832,0.044,0.103,0,Health,CSTA
"599",0,-0.661422731295573,0.478,0.586,0,Health,SH3BGRL3
"600",0,-0.673904761656231,0.571,0.648,0,Health,MYL12A
"601",0,-0.67442730659945,0.883,0.936,0,Health,RPS4X
"602",0,-0.676239307279389,0.871,0.919,0,Health,RPL27A
"603",0,-0.678694600912946,0.885,0.925,0,Health,RPLP2
"604",0,-0.681285333149598,0.943,0.981,0,Health,RPL10
"605",0,-0.685598143027557,0.344,0.423,0,Health,IL32
"606",0,-0.691263124371051,0.157,0.236,0,Health,GIMAP4
"607",0,-0.693827045488216,0.113,0.211,0,Health,GZMB
"608",0,-0.695727622835089,0.157,0.269,0,Health,FYB
"609",0,-0.698320105180329,0.21,0.34,0,Health,HCST
"610",0,-0.698768699077638,0.864,0.916,0,Health,RPS15A
"611",0,-0.700724867298062,0.108,0.195,0,Health,C1orf162
"612",0,-0.708819276088741,0.79,0.894,0,Health,TMSB10
"613",0,-0.710532698082958,0.216,0.361,0,Health,CORO1A
"614",0,-0.715506526238993,0.922,0.97,0,Health,RPL13A
"615",0,-0.726378384294379,0.656,0.779,0,Health,HLA-C
"616",0,-0.728463236178206,0.188,0.32,0,Health,PTPRCAP
"617",0,-0.72868810977335,0.302,0.397,0,Health,LGALS1
"618",0,-0.735824384958199,0.876,0.939,0,Health,RPL7
"619",0,-0.745828859780754,0.221,0.347,0,Health,DUSP2
"620",0,-0.752776713139709,0.186,0.287,0,Health,CTSS
"621",0,-0.754963613671909,0.521,0.639,0,Health,CYBA
"622",0,-0.76559732179051,0.902,0.961,0,Health,B2M
"623",0,-0.768402949811484,0.135,0.237,0,Health,CST7
"624",0,-0.771506386076925,0.103,0.199,0,Health,CTSW
"625",0,-0.774580428109572,0.12,0.244,0,Health,CD2
"626",0,-0.775060107764261,0.858,0.924,0,Health,RPS2
"627",0,-0.77926783679046,0.273,0.455,0,Health,PTPRC
"628",0,-0.77970973534086,0.327,0.487,0,Health,ARHGDIB
"629",0,-0.781276527894038,0.088,0.163,0,Health,LYAR
"630",0,-0.786058831208735,0.11,0.192,0,Health,LST1
"631",0,-0.788801734470984,0.837,0.913,0,Health,RPS3
"632",0,-0.788866118284572,0.653,0.761,0,Health,TXNIP
"633",0,-0.794012516503988,0.139,0.25,0,Health,GZMA
"634",0,-0.794910911150616,0.849,0.919,0,Health,RPL23A
"635",0,-0.825954516966381,0.418,0.441,0,Health,HSPA1B
"636",0,-0.844823228701586,0.119,0.247,0,Health,PLAC8
"637",0,-0.847064148857922,0.235,0.378,0,Health,GMFG
"638",0,-0.860509734073734,0.147,0.237,0,Health,FCER1G
"639",0,-0.867039111324625,0.203,0.339,0,Health,CCL4
"640",0,-0.88897150155134,0.431,0.615,0,Health,S100A4
"641",0,-0.893249194400505,0.755,0.926,0,Health,TMSB4X
"642",0,-0.913150256517933,0.105,0.21,0,Health,KLRB1
"643",0,-0.913184097598441,0.133,0.279,0,Health,CD3D
"644",0,-0.959716944859252,0.094,0.243,0,Health,IL7R
"645",0,-0.968471460199393,0.176,0.242,0,Health,CMC1
"646",0,-0.969164293418952,0.128,0.209,0,Health,AIF1
"647",0,-0.995683437192423,0.19,0.372,0,Health,CCL5
"648",0,-1.02516839008472,0.186,0.307,0,Health,TYROBP
"649",0,-1.04434575792847,0.077,0.167,0,Health,S100A9
"650",0,-1.04811778487233,0.18,0.36,0,Health,NKG7
"651",0,-1.05557774112975,0.128,0.259,0,Health,GNLY
"652",0,-1.05594451301468,0.267,0.523,0,Health,CD52
"653",0,-1.06894864675132,0.104,0.189,0,Health,CCL3
"654",0,-1.12019142150363,0.102,0.213,0,Health,GZMH
"655",0,-1.12471792527553,0.098,0.218,0,Health,LYZ
"656",0,-1.12857132064443,0.054,0.129,0,Health,S100A8
"657",1.1125369292536e-308,-0.65089608079673,0.056,0.124,1.11253692931146e-308,Health,FCN1
"658",1.11253692925361e-308,-0.234513832193118,0.524,0.636,1.11253692955574e-308,Health,NEAT1
"659",1.11253692925366e-308,0.218746697628122,0.109,0.045,1.11253693084145e-308,Health,FNBP1L
"660",1.11253692925396e-308,-0.259531758876929,0.344,0.32,1.11253693849783e-308,Health,EIF3H
"661",1.11253692925413e-308,0.2008993070657,0.156,0.079,1.11253694306852e-308,Health,AK3
"662",1.112536929266e-308,-0.609252547821328,0.045,0.1,1.11253725200464e-308,Health,KLRG1
"663",1.11253692926602e-308,0.279533979017987,0.167,0.09,1.11253725233249e-308,Health,EPAS1
"664",1.11253692928954e-308,-0.534448962370818,0.286,0.37,1.11253786462475e-308,Health,EMP3
"665",1.11253692984444e-308,0.213175410320026,0.263,0.165,1.11255230456112e-308,Health,TSC22D1
"666",1.11253693623054e-308,-0.313167940325348,0.501,0.582,1.11271849005044e-308,Health,JUNB
"667",1.11253693760943e-308,-0.514425298283495,0.393,0.472,1.1127543730408e-308,Health,HLA-DRA
"668",1.11253910008797e-308,-0.578947905295892,0.138,0.21,1.16902855200047e-308,Health,CARD16
"669",1.11254586690271e-308,0.256562260503333,0.202,0.113,1.34512137199375e-308,Health,CTSA
"670",1.11254861811103e-308,0.202464754134409,0.204,0.117,1.41671606603622e-308,Health,C17orf89
"671",1.11255472990774e-308,-0.660600351913428,0.174,0.23,1.57576335181924e-308,Health,TIMP1
"672",1.11256326325114e-308,0.203764393825954,0.123,0.055,1.79782654725821e-308,Health,MCUR1
"673",1.11260586347398e-308,-0.239300633349902,0.394,0.364,3.5877504341174e-308,Health,H2AFZ
"674",1.11320486135973e-308,-0.345315434803319,0.266,0.276,3.47631943956909e-307,Health,ANKRD12
"675",1.1144679187516e-308,0.237206682406947,0.244,0.148,1.00500279413126e-306,Health,GTF2I
"676",1.11865592334352e-308,0.261895097740391,0.102,0.039,3.18469166403739e-306,Health,CLYBL
"677",5.70389573102488e-307,0.232037393367795,0.169,0.088,1.4843247860846e-302,Health,AHCYL1
"678",9.47290869401889e-307,-0.572597957609443,0.189,0.279,2.46513502944454e-302,Health,CD53
"679",1.36254838520116e-306,-0.543405246338301,0.188,0.284,3.54575966280898e-302,Health,CYTIP
"680",6.17257492722011e-306,-0.321479425939201,0.298,0.276,1.60628917331049e-301,Health,RAP1B
"681",5.80099251874623e-305,-0.51138781838998,0.155,0.248,1.50959228315333e-300,Health,ITGB2
"682",7.72213421753848e-305,0.240752910580127,0.207,0.118,2.00953098743004e-300,Health,TM9SF3
"683",1.22030059460526e-302,-0.505617131766036,0.217,0.318,3.17558823734126e-298,Health,CD37
"684",5.00686018215655e-302,0.217373639474855,0.152,0.077,1.3029352252026e-297,Health,ZSCAN16-AS1
"685",2.53804807138132e-301,-0.228800277998547,0.349,0.313,6.6047624961556e-297,Health,CSTB
"686",3.19990691769647e-301,-0.577715697228813,0.079,0.153,8.32711777192153e-297,Health,IFNG
"687",2.06666194656855e-300,-0.225083583114043,0.315,0.289,5.37807438355534e-296,Health,HSPH1
"688",4.73539957290959e-300,-0.528115838708669,0.135,0.22,1.23229303085826e-295,Health,GPSM3
"689",1.05248116674932e-298,-0.286812845324064,0.318,0.303,2.73887174023175e-294,Health,SRRM1
"690",5.73373679539158e-297,-0.308993933273651,0.288,0.273,1.49209032626475e-292,Health,UBXN1
"691",7.04381030599493e-295,0.201149050513876,0.101,0.041,1.83301075592906e-290,Health,MLLT4
"692",3.24116802945412e-294,0.218674013879783,0.726,0.617,8.43449156304846e-290,Health,SRP14
"693",1.91130074576721e-292,-0.295747657308291,0.317,0.303,4.97377793071e-288,Health,NOP10
"694",2.68082342836889e-292,-0.410805996915437,0.312,0.406,6.97630680764437e-288,Health,HLA-DPA1
"695",3.21164122591964e-292,-0.365107339571323,0.06,0.126,8.35765396221069e-288,Health,SPOCK2
"696",2.47503198212657e-291,0.332531421198154,0.109,0.046,6.44077572708796e-287,Health,UACA
"697",2.20998653686632e-289,0.213318449400906,0.161,0.085,5.75104796488722e-285,Health,ECHDC1
"698",3.66219097123894e-288,-0.230751871054079,0.328,0.296,9.53011956445509e-284,Health,GSTK1
"699",9.01755550000697e-287,0.261398598653487,0.125,0.056,2.34663846776681e-282,Health,AFF1
"700",9.41800150756477e-287,-0.409498001404131,0.134,0.222,2.45084653231358e-282,Health,LTB
"701",4.09666230914064e-286,0.220821882891189,0.19,0.107,1.06607443270767e-281,Health,CHMP3
"702",4.30289781606765e-286,0.216304781128583,0.255,0.161,1.11974309867529e-281,Health,HSPA9
"703",6.36150868711054e-284,-0.475620974669569,0.27,0.326,1.65545540564678e-279,Health,ARPC1B
"704",5.37908671482575e-283,-0.408687223984481,0.218,0.245,1.3997997357991e-278,Health,NR4A1
"705",1.99070726690574e-281,0.208309363837659,0.107,0.046,5.1804175206688e-277,Health,MAN1A1
"706",8.06131970006449e-281,-0.216310470328811,0.329,0.298,2.09779722554778e-276,Health,ERP29
"707",1.28412109999164e-280,0.212580484723283,0.181,0.104,3.34166833850823e-276,Health,KRT18
"708",2.8283458511887e-280,-0.273314230208483,0.295,0.277,7.36020440854835e-276,Health,UXT
"709",1.43436627387248e-279,-0.239429949912536,0.542,0.594,3.73265135449836e-275,Health,HLA-E
"710",1.58123020007443e-279,-0.560499645017844,0.177,0.25,4.11483534965368e-275,Health,CLEC2B
"711",4.3463876711076e-278,0.203967309964013,0.157,0.083,1.13106046365233e-273,Health,PFKL
"712",4.93481425563199e-278,-0.500224164306965,0.179,0.226,1.28418671374311e-273,Health,CAPZA1
"713",7.81042307424207e-277,0.220603558051438,0.109,0.048,2.03250639661001e-272,Health,CRIM1
"714",9.78850530192787e-276,-0.303652356926039,0.237,0.224,2.54726273472069e-271,Health,TMEM50A
"715",2.63943812435141e-275,-0.293112640630615,0.434,0.466,6.86860983099967e-271,Health,ZFP36L2
"716",2.05343319668812e-274,0.228823199958716,0.136,0.067,5.34364920774149e-270,Health,SPG20
"717",2.19224453316963e-274,-0.487486057683411,0.16,0.24,5.70487794866732e-270,Health,STK17B
"718",2.70028811647942e-274,0.250185969844925,0.137,0.066,7.02695976551441e-270,Health,LRPPRC
"719",2.75597797859344e-271,-0.560233778496755,0.18,0.255,7.17188149369371e-267,Health,GIMAP7
"720",2.96875307079718e-270,-0.330887585123061,0.336,0.364,7.72558611613549e-266,Health,PPP1R15A
"721",4.9831381608012e-269,-0.412023434425717,0.254,0.281,1.2967620435853e-264,Health,JAK1
"722",2.69359115233955e-268,-0.245955691615597,0.329,0.308,7.0095322557332e-264,Health,RAN
"723",1.15650439465451e-267,-0.522290850647278,0.22,0.263,3.00957138620943e-263,Health,PPP2R5C
"724",8.6321107493435e-267,-0.330031229805332,0.275,0.275,2.24633418030166e-262,Health,SRSF11
"725",3.1691649674883e-266,-0.572720130918825,0.141,0.218,8.2471179948948e-262,Health,ISG20
"726",6.19626894657418e-266,-0.22843644161363,0.261,0.236,1.612455067967e-261,Health,PPP1CA
"727",6.63057484644098e-266,-0.37614943682043,0.28,0.295,1.72547449228934e-261,Health,PNISR
"728",1.25564499264746e-265,-0.470923356571711,0.125,0.106,3.26756496436649e-261,Health,EMCN
"729",2.62323015861456e-265,-0.286895524846277,0.146,0.111,6.82643184176268e-261,Health,PPAP2A
"730",1.69476892599653e-264,-0.279400248521641,0.293,0.29,4.41029717612077e-260,Health,PRRC2C
"731",1.66795818300108e-263,-0.534941917456514,0.045,0.1,4.34052757962371e-259,Health,GZMK
"732",1.17166865070625e-262,-0.428428796340785,0.079,0.146,3.04903332973289e-258,Health,CD247
"733",3.05546103534207e-261,0.257390020391653,0.109,0.049,7.95122625227066e-257,Health,VEGFB
"734",3.94306778482944e-261,-0.233628985195119,0.298,0.292,1.02610452964616e-256,Health,TRA2B
"735",7.96594578912291e-261,-0.491766923117687,0.079,0.14,2.07297807270345e-256,Health,BTN3A2
"736",2.51898966326347e-260,0.330480729802614,0.221,0.135,6.55516680071053e-256,Health,SPTBN1
"737",3.09013416635789e-260,-0.35207393291523,0.551,0.61,8.04145614111313e-256,Health,CD74
"738",9.00209645200889e-260,-0.363814947293531,0.26,0.268,2.34261555970627e-255,Health,PTP4A2
"739",7.23903663532862e-259,-0.204030338587105,0.25,0.219,1.88381450361157e-254,Health,SNRPE
"740",4.11951854751179e-257,-0.23214951578036,0.239,0.216,1.07202231161899e-252,Health,SRI
"741",5.73783778810741e-257,0.223754616195758,0.125,0.061,1.49315752759919e-252,Health,LACTB2
"742",6.99280787627357e-257,-0.209776315066071,0.302,0.27,1.81973839364267e-252,Health,EIF3G
"743",8.1056209008848e-255,-0.330474222540858,0.413,0.455,2.10932572703725e-250,Health,IER2
"744",2.2946848794931e-254,-0.251301410234349,0.314,0.293,5.97145846190489e-250,Health,RBM3
"745",2.33120459165288e-254,-0.688493407124171,0.098,0.163,6.0664937088583e-250,Health,KLRD1
"746",2.06650887806505e-253,0.252868745525686,0.236,0.148,5.37767605338868e-249,Health,CD46
"747",3.07601740788307e-253,0.248927735431675,0.115,0.054,8.0047201005341e-249,Health,UBE2M
"748",3.82171462343434e-250,-0.256792974949831,0.291,0.272,9.94524796456319e-246,Health,MTDH
"749",2.19904064849606e-249,-0.545003092810408,0.094,0.166,5.7225634795813e-245,Health,CD7
"750",2.62568867647144e-248,0.241230067366569,0.146,0.076,6.83282964278163e-244,Health,PRNP
"751",2.95477978317863e-247,-0.584983499367909,0.109,0.182,7.68922342976575e-243,Health,PRF1
"752",1.21883633885133e-246,0.540082457194836,0.14,0.072,3.17177780459281e-242,Health,A2M
"753",2.37598520027327e-246,0.239203413431578,0.11,0.051,6.18302628667114e-242,Health,MIR4458HG
"754",4.06805537409323e-246,-0.228250118354172,0.37,0.347,1.05863005000028e-241,Health,TPM3
"755",2.35759931208638e-245,0.218741482784623,0.203,0.125,6.13518068984238e-241,Health,NCOA7
"756",3.18752272087648e-245,-0.202036758114451,0.277,0.235,8.29489037653687e-241,Health,PLIN2
"757",7.93714305487287e-244,0.223724558522557,0.124,0.061,2.06548273716957e-239,Health,CERS2
"758",1.63236514353748e-243,0.268357611688865,0.221,0.139,4.24790381302759e-239,Health,LMNA
"759",2.11933201652738e-243,-0.264379160167192,0.258,0.245,5.51513770660921e-239,Health,SF3B1
"760",2.28975796297116e-243,-0.410320338388908,0.169,0.257,5.95863714703984e-239,Health,LCP1
"761",7.61134013483933e-243,-0.221146561785109,0.262,0.234,1.98069904328924e-238,Health,C9orf16
"762",2.84850028582225e-242,-0.207577210468684,0.17,0.147,7.41265229379525e-238,Health,PSMB2
"763",1.75249445460104e-240,-0.419869687647658,0.253,0.34,4.56051631920828e-236,Health,RGS2
"764",4.49705990121692e-238,0.233235364238107,0.115,0.055,1.17026989809368e-233,Health,OGDH
"765",9.0616398763692e-238,-0.311862802544046,0.282,0.281,2.35811054502756e-233,Health,CAP1
"766",4.04289683391291e-236,0.202508928144347,0.125,0.064,1.05208304308916e-231,Health,CREG1
"767",2.15531235667717e-235,-0.237271428979362,0.231,0.212,5.608769345781e-231,Health,ZNF706
"768",7.6592194896623e-235,-0.45476690003067,0.103,0.171,1.99315868779482e-230,Health,FAM65B
"769",2.42463840526673e-234,0.206199938463196,0.134,0.07,6.3096365220256e-230,Health,HDGF
"770",2.53565350657512e-234,-0.464413946023233,0.109,0.154,6.59853112016044e-230,Health,PYCARD
"771",2.03821545871268e-232,-0.415318941886107,0.195,0.219,5.30404808820802e-228,Health,ABRACL
"772",2.79202117587986e-231,-0.305549277861606,0.246,0.246,7.26567670599215e-227,Health,DRAP1
"773",5.52957785533876e-231,-0.451255342824058,0.148,0.223,1.4389620452948e-226,Health,CD44
"774",1.17099547606118e-230,0.233107337161456,0.103,0.048,3.047281527354e-226,Health,TFCP2L1
"775",4.35871706089779e-230,-0.211380233696417,0.233,0.206,1.13426894075743e-225,Health,PSMA1
"776",9.85335481922862e-230,-0.607620040856779,0.116,0.178,2.56413852460786e-225,Health,FCGR3A
"777",1.32903867298959e-228,0.212349087907748,0.159,0.09,3.45855733872081e-224,Health,NFIC
"778",2.17379319067845e-227,-0.436763761502378,0.145,0.17,5.65686202010253e-223,Health,AP1S2
"779",2.23588162820144e-227,0.236464028889623,0.157,0.088,5.81843476106862e-223,Health,DYNLL2
"780",2.24536090425492e-227,-0.48392913539997,0.079,0.131,5.84310268114258e-223,Health,LINC00936
"781",2.86769652637499e-227,-0.313997451558079,0.125,0.131,7.46260667058562e-223,Health,XIST
"782",2.9211858572531e-226,0.701684705666965,0.259,0.172,7.60180195632975e-222,Health,7SK.2
"783",8.26754922885112e-225,-0.402637713102133,0.202,0.23,2.15146433582393e-220,Health,PSMB8
"784",8.42863221649413e-225,-0.460103542726028,0.218,0.29,2.19338296169827e-220,Health,CEBPB
"785",1.27297883009881e-222,0.609187604500183,0.205,0.127,3.31267280956613e-218,Health,TIMP3
"786",2.68133451095637e-222,-0.224336606316458,0.278,0.256,6.97763679786177e-218,Health,PPIG
"787",7.18318873642991e-219,-0.326852694949874,0.195,0.2,1.86928120488115e-214,Health,ARPC4
"788",1.49515390569071e-217,-0.450732495139398,0.176,0.225,3.89083900877893e-213,Health,TUBA1A
"789",7.01398663096821e-217,-0.393578085651465,0.231,0.319,1.82524974097686e-212,Health,LAPTM5
"790",1.02029299630897e-216,-0.484209755928324,0.169,0.228,2.65510846429483e-212,Health,RNASET2
"791",3.82308918359409e-216,-0.295920564803951,0.226,0.229,9.9488249824669e-212,Health,BCLAF1
"792",1.29076937915106e-213,-0.223684300737374,0.148,0.136,3.35896915536481e-209,Health,CNIH4
"793",1.17356989639902e-212,-0.337126400638568,0.092,0.157,3.05398094139917e-208,Health,ACAP1
"794",6.16046047225621e-212,-0.433020880689135,0.171,0.24,1.60313662869523e-207,Health,SMAP2
"795",9.31436586704495e-212,0.204405655371363,0.105,0.05,2.42387742958111e-207,Health,FMR1
"796",1.73079911074201e-210,-0.217783964127853,0.176,0.16,4.50405852588394e-206,Health,SNRPD1
"797",6.42400597815103e-210,0.219637363033155,0.385,0.297,1.67171907569424e-205,Health,HSPA5
"798",8.89745044501289e-210,-0.292287535931217,0.101,0.166,2.31538352930571e-205,Health,GPR183
"799",6.24055068250856e-207,-0.368271388206933,0.267,0.286,1.6239785041092e-202,Health,RARRES3
