"gene","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","HGNC.symbol"
"Eif6",878,0,-0.310569935050223,0.147,0.336,0,"Health","EIF6"
"Eif6",2904,0,0.335386352311752,0.376,0.203,0,"AKI","EIF6"
"Prex1",5563,0,0.395974152857486,0.202,0.073,0,"CKD","PREX1"
"Prex1",879,0,-0.310978819764004,0.028,0.12,0,"Health","PREX1"
"Lat2",6666,4.28378848887608e-157,0.223031208124667,0.129,0.066,9.96751905591687e-153,"CKD","LAT2"
"Lat2",880,0,-0.311442927088561,0.015,0.104,0,"Health","LAT2"
"Plec",2874,0,0.351801383641919,0.219,0.079,0,"AKI","PLEC"
"Plec",881,0,-0.311989129388336,0.054,0.176,0,"Health","PLEC"
"Psma1",882,0,-0.312706512726682,0.177,0.387,0,"Health","PSMA1"
"Psma1",3105,0,0.232759404322002,0.413,0.252,0,"AKI","PSMA1"
"Fmnl1",883,0,-0.312767294162308,0.053,0.147,0,"Health","FMNL1"
"Fmnl1",5652,0,0.320183991875593,0.221,0.1,0,"CKD","FMNL1"
"Gpr65",6089,2.09415510765568e-270,0.29545617677116,0.148,0.064,4.87268010449323e-266,"CKD","GPR65"
"Gpr65",884,0,-0.312823939638227,0.017,0.104,0,"Health","GPR65"
"Qk",885,0,-0.313208469944119,0.113,0.266,0,"Health","QKI"
"Qk",6514,1.52916837707979e-185,0.304019913162234,0.306,0.202,3.55806897978926e-181,"CKD","QKI"
"Rbm42",886,0,-0.31341456776243,0.081,0.233,0,"Health","RBM42"
"Rbm42",6379,3.30939585732206e-207,0.265566445213558,0.274,0.169,7.70030228081696e-203,"CKD","RBM42"
"Ppt1",6586,1.26150941565964e-171,0.264090130483293,0.277,0.178,2.93528010835684e-167,"CKD","PPT1"
"Ppt1",887,0,-0.313586351803465,0.103,0.234,0,"Health","PPT1"
"Ankrd12",5104,0,0.834453802706398,0.375,0.189,0,"CKD","ANKRD12"
"Ankrd12",888,0,-0.313773393209372,0.131,0.253,0,"Health","ANKRD12"
"Stk10",5985,5.62410300564749e-299,0.258697351424833,0.15,0.062,1.30861628735406e-294,"CKD","STK10"
"Stk10",889,0,-0.314272206213374,0.018,0.101,0,"Health","STK10"
"Dennd5a",3493,1.39167705006199e-297,0.225412288506945,0.162,0.088,3.23815416008424e-293,"AKI","DENND5A"
"Dennd5a",6793,1.24727283135689e-132,0.207395753998127,0.18,0.109,2.90215442400121e-128,"CKD","DENND5A"
"Dennd5a",890,0,-0.314503942921164,0.048,0.152,0,"Health","DENND5A"
"Ccdc71l",891,0,-0.314621744064212,0.022,0.115,0,"Health","CCDC71L"
"Ccdc71l",5601,0,0.371113565937854,0.164,0.072,0,"CKD","CCDC71L"
"Frg1",892,0,-0.315123196630605,0.06,0.191,0,"Health","FRG1"
"Frg1",6154,1.28447733457368e-253,0.300473299025513,0.24,0.134,2.98872186208604e-249,"CKD","FRG1"
"Sde2",893,0,-0.315267603313245,0.037,0.141,0,"Health","SDE2"
"Sde2",5519,0,0.42134701365647,0.214,0.091,0,"CKD","SDE2"
"Ddx3x",6358,2.39074228819261e-210,0.386223956948719,0.444,0.321,5.56277915616658e-206,"CKD","DDX3X"
"Ddx3x",894,0,-0.315896396997156,0.219,0.396,0,"Health","DDX3X"
"Ddx3x",4637,7.88419606771574e-52,-0.240803271707474,0.285,0.345,1.8344947410361e-47,"Recovery","DDX3X"
"Hpcal1",3161,0,0.214279507765904,0.282,0.161,0,"AKI","HPCAL1"
"Hpcal1",895,0,-0.316323259880394,0.101,0.264,0,"Health","HPCAL1"
"Top1",6717,1.29250767457463e-147,0.299935045928451,0.436,0.331,3.00740685720026e-143,"CKD","TOP1"
"Top1",896,0,-0.316557267808031,0.217,0.407,0,"Health","TOP1"
"Pfkp",897,0,-0.317232559274398,0.066,0.21,0,"Health","PFKP"
"Pfkp",3146,0,0.218943214619362,0.236,0.111,0,"AKI","PFKP"
"Capns1",7297,7.43897546456206e-20,-0.242781546719884,0.394,0.41,1.7309008110943e-15,"CKD","CAPNS1"
"Capns1",2764,0,0.451781894310759,0.544,0.315,0,"AKI","CAPNS1"
"Capns1",898,0,-0.317730318557431,0.257,0.483,0,"Health","CAPNS1"
"Zdhhc18",899,0,-0.318588491668748,0.03,0.113,0,"Health","ZDHHC18"
"Zdhhc18",5497,0,0.433447328341397,0.184,0.071,0,"CKD","ZDHHC18"
"Itm2c",900,0,-0.318702094289191,0.091,0.246,0,"Health","ITM2C"
"Ppib",901,0,-0.319032846455464,0.353,0.592,0,"Health","PPIB"
"Ppib",4375,2.35461735466207e-113,0.245934819645437,0.585,0.501,5.4787236608277e-109,"Recovery","PPIB"
"Mrpl33",4357,1.53205707522602e-118,-0.34525930283922,0.355,0.448,3.5647904026359e-114,"Recovery","MRPL33"
"Mrpl33",2889,0,0.343125186661154,0.554,0.354,0,"AKI","MRPL33"
"Mrpl33",902,0,-0.319506554727927,0.301,0.502,0,"Health","MRPL33"
"Abi3",6337,1.18139639114075e-216,0.206226081953028,0.142,0.067,2.74887312290629e-212,"CKD","ABI3"
"Abi3",904,0,-0.319617490013988,0.014,0.107,0,"Health","ABI3"
"Smarca5",905,0,-0.320116566317815,0.09,0.249,0,"Health","SMARCA5"
"Map3k1",906,0,-0.320826173294348,0.054,0.197,0,"Health","MAP3K1"
"Map3k1",2981,0,0.295328551989484,0.23,0.095,0,"AKI","MAP3K1"
"Lfng",5328,0,0.554436799039113,0.211,0.055,0,"CKD","LFNG"
"Lfng",907,0,-0.321416988724195,0.019,0.103,0,"Health","LFNG"
"Atxn10",908,0,-0.321589070573558,0.078,0.216,0,"Health","ATXN10"
"Mcub",909,0,-0.321834206255872,0.005,0.101,0,"Health","MCUB"
"Selenok",6591,1.02096810222488e-170,0.242064390278684,0.606,0.481,2.37558858025685e-166,"CKD","SELENOK"
"Selenok",910,0,-0.322052629107355,0.337,0.576,0,"Health","SELENOK"
"Mbnl1",911,0,-0.323251198873332,0.159,0.322,0,"Health","MBNL1"
"Mbnl1",6334,3.00843699528641e-217,0.428425614186943,0.372,0.253,7.00003120063242e-213,"CKD","MBNL1"
"Ggh",912,0,-0.323453249811729,0.068,0.228,0,"Health","GGH"
"Rab21",6851,3.48501405488957e-122,0.209641157432382,0.335,0.246,8.10893070291704e-118,"CKD","RAB21"
"Rab21",913,0,-0.323790244153039,0.134,0.319,0,"Health","RAB21"
"Abr",915,0,-0.324167850483897,0.038,0.13,0,"Health","ABR"
"Abr",5451,0,0.460642687611917,0.21,0.084,0,"CKD","ABR"
"Ybx3",2845,0,0.379313989663204,0.288,0.12,0,"AKI","YBX3"
"Ybx3",7111,1.30041872611962e-63,-0.240455751273133,0.138,0.195,3.02581429193513e-59,"CKD","YBX3"
"Ybx3",916,0,-0.324952677853921,0.086,0.239,0,"Health","YBX3"
"Itpripl2",6420,3.0139437624249e-200,0.23908441346206,0.129,0.061,7.01284434641027e-196,"CKD","ITPRIPL2"
"Itpripl2",917,0,-0.325074252569794,0.007,0.101,0,"Health","ITPRIPL2"
"Tpst2",918,0,-0.325117331873481,0.062,0.19,0,"Health","TPST2"
"Tpst2",5548,0,0.407168894978158,0.265,0.13,0,"CKD","TPST2"
"Sec11c",919,0,-0.326072189814514,0.135,0.309,0,"Health","SEC11C"
"Sec11c",6484,3.55630576632954e-190,0.311662957566984,0.349,0.237,8.27481225709558e-186,"CKD","SEC11C"
"Psmd8",920,0,-0.326121836829252,0.2,0.413,0,"Health","PSMD8"
"Psmd8",6937,1.06169982121386e-102,0.335712766580452,0.417,0.331,2.47036314400042e-98,"CKD","PSMD8"
"Sap18",5197,0,0.692402486094827,0.44,0.264,0,"CKD","SAP18"
"Sap18",921,0,-0.326148303858929,0.164,0.347,0,"Health","SAP18"
"Tor1aip1",6714,3.61403775146909e-148,0.251259477649681,0.28,0.188,8.40914304011828e-144,"CKD","TOR1AIP1"
"Tor1aip1",922,0,-0.326154356471471,0.096,0.252,0,"Health","TOR1AIP1"
"Rnpep",923,0,-0.326738829461411,0.058,0.195,0,"Health","RNPEP"
"Rnpep",3104,0,0.233262211928757,0.21,0.108,0,"AKI","RNPEP"
"Stk24",5981,3.32045101125031e-299,0.343519761077483,0.264,0.143,7.72602541297723e-295,"CKD","STK24"
"Stk24",924,0,-0.327389168279134,0.073,0.201,0,"Health","STK24"
"Peli1",925,0,-0.328123841482183,0.071,0.189,0,"Health","PELI1"
"Peli1",5453,0,0.458401828198777,0.268,0.132,0,"CKD","PELI1"
"Gdi2",3046,0,0.262754363611722,0.54,0.377,0,"AKI","GDI2"
"Gdi2",926,0,-0.328546134086577,0.302,0.514,0,"Health","GDI2"
"Las1l",2693,0,0.554245363590025,0.216,0.072,0,"AKI","LAS1L"
"Las1l",927,0,-0.330680823964616,0.062,0.164,0,"Health","LAS1L"
"Las1l",4678,1.0375147611564e-44,-0.257544429589025,0.096,0.135,2.4140893462587e-40,"Recovery","LAS1L"
"Las1l",6837,7.64627627827386e-125,-0.382551869081284,0.069,0.139,1.77913556442876e-120,"CKD","LAS1L"
"Purb",6760,4.3579275602414e-138,0.2692229587452,0.359,0.263,1.01400258471697e-133,"CKD","PURB"
"Purb",928,0,-0.332307762706935,0.153,0.336,0,"Health","PURB"
"Sh3bgrl",929,0,-0.332605318005764,0.073,0.228,0,"Health","SH3BGRL"
"Sh3bgrl",2939,0,0.315000473343349,0.261,0.119,0,"AKI","SH3BGRL"
"Nipsnap3b",930,0,-0.332741924226187,0.044,0.18,0,"Health","NIPSNAP3A"
"Nipsnap3b",3037,0,0.268772465298899,0.204,0.088,0,"AKI","NIPSNAP3A"
"Rock1",931,0,-0.333000359232426,0.113,0.278,0,"Health","ROCK1"
"Rock1",6225,2.73714361560396e-240,0.330259036847291,0.328,0.208,6.36878576478728e-236,"CKD","ROCK1"
"Adam15",2815,0,0.405878011049941,0.163,0.057,0,"AKI","ADAM15"
"Adam15",932,0,-0.333030217371229,0.033,0.133,0,"Health","ADAM15"
"Psma2",933,0,-0.333099469769257,0.226,0.468,0,"Health","PSMA2"
"Psma2",3172,0,0.208503975710986,0.485,0.321,0,"AKI","PSMA2"
"Znrf1",934,0,-0.333153091594937,0.046,0.152,0,"Health","ZNRF1"
"Znrf1",5398,0,0.492964848701036,0.231,0.1,0,"CKD","ZNRF1"
"Snx5",4701,7.26048244540137e-41,0.25342906228181,0.241,0.199,1.68936905539599e-36,"Recovery","SNX5"
"Snx5",935,0,-0.334398877909627,0.115,0.249,0,"Health","SNX5"
"Txnrd1",936,0,-0.334414032633414,0.095,0.231,0,"Health","TXNRD1"
"Txnrd1",6091,6.36124923885866e-270,0.527915433325309,0.284,0.171,1.48013547289763e-265,"CKD","TXNRD1"
"Chka",937,0,-0.335299095413572,0.144,0.254,0,"Health","CHKA"
"Chka",7316,3.47958853073663e-12,0.215716729753813,0.237,0.214,8.096306593318e-08,"CKD","CHKA"
"Chka",3124,0,0.226097710250211,0.281,0.174,0,"AKI","CHKA"
"Arid4a",5547,0,0.4072475484177,0.252,0.119,0,"CKD","ARID4A"
"Arid4a",938,0,-0.336341338749622,0.059,0.174,0,"Health","ARID4A"
"Rheb",939,0,-0.338638163511222,0.218,0.443,0,"Health","RHEB"
"Rheb",3139,0,0.221518948674885,0.465,0.303,0,"AKI","RHEB"
"Etf1",940,0,-0.339330392869581,0.103,0.263,0,"Health","ETF1"
"Etf1",5504,0,0.429709243949643,0.327,0.192,0,"CKD","ETF1"
"Rab7",5191,0,0.698198330772025,0.558,0.353,0,"CKD","RAB7A"
"Rab7",941,0,-0.339602317033888,0.253,0.442,0,"Health","RAB7A"
"Rab7",4768,6.84203363449795e-32,-0.240172047837442,0.342,0.384,1.59200438607498e-27,"Recovery","RAB7A"
"Tln1",5525,0,0.418818079462553,0.412,0.255,0,"CKD","TLN1"
"Tln1",942,0,-0.340300679191851,0.162,0.331,0,"Health","TLN1"
"Trim12a",6528,1.73463334239554e-182,0.245961214561767,0.159,0.084,4.03614486108594e-178,"CKD","TRIM5"
"Trim12a",943,0,-0.340904297270887,0.029,0.125,0,"Health","TRIM5"
"Wasf2",3181,0,0.205624479033381,0.273,0.166,0,"AKI","WASF2"
"Wasf2",944,0,-0.341466805858549,0.102,0.263,0,"Health","WASF2"
"Mbnl2",945,0,-0.34186173475648,0.127,0.292,0,"Health","MBNL2"
"Mbnl2",5338,0,0.54782722209261,0.352,0.22,0,"CKD","MBNL2"
"Rpl15",946,0,-0.342369995375859,0.662,0.79,0,"Health","RPL15"
"Rpl15",2945,0,0.310964337448872,0.805,0.709,0,"AKI","RPL15"
"Rps13",6663,2.62367654844501e-157,0.336104033261722,0.85,0.771,6.10477059292184e-153,"CKD","RPS13"
"Rps13",947,0,-0.343328702455106,0.687,0.828,0,"Health","RPS13"
"Pgs1",948,0,-0.34345481479689,0.039,0.16,0,"Health","PGS1"
"Pgs1",6103,2.62783034782235e-266,0.315365061955542,0.207,0.107,6.11443565331304e-262,"CKD","PGS1"
"Arf2",949,0,-0.343761691637704,0.022,0.117,0,"Health","ARL17B"
"Arf2",5543,0,0.409881442286783,0.176,0.073,0,"CKD","ARL17B"
"Svil",950,0,-0.343934402632406,0.035,0.135,0,"Health","SVIL"
"Svil",6338,4.0638968213181e-216,0.269514458986518,0.176,0.091,9.45587512384296e-212,"CKD","SVIL"
"Mob1a",951,0,-0.344211062729646,0.068,0.208,0,"Health","MOB1A"
"Mob1a",5614,0,0.357388720130253,0.269,0.146,0,"CKD","MOB1A"
"Ep300",952,0,-0.344313161683519,0.074,0.208,0,"Health","EP300"
"Ep300",6399,1.66152791515384e-203,0.292796822833382,0.249,0.15,3.86604315297996e-199,"CKD","EP300"
"Ptp4a2",2993,0,0.288815804331966,0.432,0.261,0,"AKI","PTP4A2"
"Ptp4a2",953,0,-0.344989788214319,0.193,0.399,0,"Health","PTP4A2"
"Ubald2",5557,0,0.401913096252894,0.343,0.202,0,"CKD","UBALD2"
"Ubald2",954,0,-0.345165243477358,0.118,0.27,0,"Health","UBALD2"
"Rpl7",955,0,-0.345321065520153,0.647,0.783,0,"Health","RPL7"
"Rpl7",4255,5.7893115839205e-185,0.319500782349099,0.809,0.727,1.34705701934662e-180,"Recovery","RPL7"
"Sgms1",956,0,-0.346597023704039,0.079,0.198,0,"Health","SGMS1"
"Sgms1",2914,0,0.328619554617943,0.223,0.113,0,"AKI","SGMS1"
"Ppp2cb",6709,5.93386751168081e-149,0.222972817251591,0.151,0.085,1.38069229261789e-144,"CKD","PPP2CB"
"Ppp2cb",3145,0,0.219225354768412,0.14,0.062,0,"AKI","PPP2CB"
"Ppp2cb",957,0,-0.347522712114662,0.02,0.13,0,"Health","PPP2CB"
"Smad7",958,0,-0.347619358430893,0.071,0.181,0,"Health","SMAD7"
"Smad7",6310,5.84064467401306e-221,0.446620333897142,0.228,0.132,1.35900120274936e-216,"CKD","SMAD7"
"Gna13",5185,0,0.710991308016912,0.342,0.156,0,"CKD","GNA13"
"Gna13",959,0,-0.348236048218551,0.088,0.225,0,"Health","GNA13"
"Rbpj",960,0,-0.348723210018221,0.041,0.157,0,"Health","RBPJ"
"Rbpj",5396,0,0.494375487492856,0.236,0.101,0,"CKD","RBPJ"
"Tbc1d15",5482,0,0.445891179759976,0.23,0.105,0,"CKD","TBC1D15"
"Tbc1d15",961,0,-0.348820710181989,0.045,0.159,0,"Health","TBC1D15"
"Midn",3001,0,0.285949897425685,0.241,0.123,0,"AKI","MIDN"
"Midn",962,0,-0.350679986451342,0.08,0.216,0,"Health","MIDN"
"Arhgap9",5647,0,0.328764627459561,0.193,0.073,0,"CKD","ARHGAP9"
"Arhgap9",963,0,-0.35099850016916,0.022,0.122,0,"Health","ARHGAP9"
"Arhgdia",3047,0,0.262278136563733,0.473,0.3,0,"AKI","ARHGDIA"
"Arhgdia",966,0,-0.351761296871048,0.221,0.445,0,"Health","ARHGDIA"
"Acer3",3075,0,0.246775744257146,0.185,0.078,0,"AKI","ACER3"
"Acer3",967,0,-0.352179063996482,0.033,0.165,0,"Health","ACER3"
"Mapre1",3150,0,0.217854151062895,0.329,0.193,0,"AKI","MAPRE1"
"Mapre1",968,0,-0.352377411196997,0.121,0.311,0,"Health","MAPRE1"
"Mapre1",6471,3.02781527872856e-192,0.275159989523723,0.345,0.234,7.04512059054561e-188,"CKD","MAPRE1"
"Rhoc",7101,2.27730457165927e-65,-0.256855549490818,0.126,0.184,5.29883227733678e-61,"CKD","RHOC"
"Rhoc",2731,0,0.493964286080359,0.272,0.112,0,"AKI","RHOC"
"Rhoc",969,0,-0.353161036038467,0.092,0.219,0,"Health","RHOC"
"Leprot",3054,0,0.257029378638668,0.237,0.114,0,"AKI","LEPROT"
"Leprot",970,0,-0.354200124109224,0.061,0.215,0,"Health","LEPROT"
"Gnai3",971,0,-0.354389427247519,0.09,0.246,0,"Health","GNAI3"
"Gnai3",6463,1.22252628368156e-193,0.290784833178039,0.282,0.181,2.84457415687025e-189,"CKD","GNAI3"
"Gnai3",3141,0,0.220667785544284,0.261,0.148,0,"AKI","GNAI3"
"Itpkb",7053,3.92780844945358e-76,0.243184535190302,0.168,0.114,9.13922470018859e-72,"CKD","ITPKB"
"Itpkb",972,0,-0.35520711121152,0.052,0.156,0,"Health","ITPKB"
"Ssbp4",973,0,-0.355502221477059,0.074,0.241,0,"Health","SSBP4"
"Ssbp4",3070,0,0.249325250146154,0.265,0.132,0,"AKI","SSBP4"
"Asap1",5669,0,0.302753782811707,0.219,0.107,0,"CKD","ASAP1"
"Asap1",974,0,-0.355530149777768,0.044,0.159,0,"Health","ASAP1"
"Rpl23",975,0,-0.355669817024596,0.834,0.911,0,"Health","RPL23"
"Rpl23",3526,1.16646511524208e-270,0.255866633937924,0.91,0.868,2.71413103014528e-266,"AKI","RPL23"
"Blvrb",6792,6.3120570697788e-133,0.334642511058596,0.21,0.135,1.46868943899613e-128,"CKD","BLVRB"
"Blvrb",976,0,-0.355910861769913,0.064,0.185,0,"Health","BLVRB"
"Hnrnpd",6640,7.83099473419386e-161,0.268367251730234,0.316,0.219,1.82211585475223e-156,"CKD","HNRNPD"
"Hnrnpd",977,0,-0.356706690236117,0.112,0.29,0,"Health","HNRNPD"
"Ddx6",978,0,-0.356934118727304,0.141,0.304,0,"Health","DDX6"
"Ddx6",6802,7.15172397690528e-131,0.27446873025429,0.329,0.238,1.66406313494632e-126,"CKD","DDX6"
"Vmp1",2773,0,0.44326435993598,0.45,0.248,0,"AKI","VMP1"
"Vmp1",4400,1.87206120826154e-103,-0.414339597602584,0.265,0.34,4.35591201938296e-99,"Recovery","VMP1"
"Vmp1",979,0,-0.357674715228086,0.194,0.398,0,"Health","VMP1"
"Serpinb6a",981,0,-0.359312447788442,0.043,0.161,0,"Health","SERPINB6"
"Serpinb6a",2903,0,0.336166078417708,0.192,0.074,0,"AKI","SERPINB6"
"Abracl",3118,0,0.227665041734411,0.432,0.282,0,"AKI","ABRACL"
"Abracl",982,0,-0.359315115789393,0.201,0.414,0,"Health","ABRACL"
"Abracl",6624,3.43228978171691e-165,0.240369548432431,0.446,0.328,7.98625186409891e-161,"CKD","ABRACL"
"Adipor1",5327,0,0.554452032318262,0.455,0.272,0,"CKD","ADIPOR1"
"Adipor1",983,0,-0.359650930660497,0.183,0.352,0,"Health","ADIPOR1"
"Gpi1",4409,5.44377540482236e-101,0.222239422572326,0.532,0.449,1.26665766119407e-96,"Recovery","GPI"
"Gpi1",984,0,-0.361159383811152,0.304,0.539,0,"Health","GPI"
"Naaa",986,0,-0.362517725488359,0.016,0.11,0,"Health","NAAA"
"Naaa",5599,0,0.372585301463956,0.165,0.066,0,"CKD","NAAA"
"Kpna4",987,0,-0.36343881854872,0.079,0.213,0,"Health","KPNA4"
"Kpna4",5224,0,0.657874233162555,0.329,0.145,0,"CKD","KPNA4"
"Tap1",6312,8.5399923490695e-221,0.298553858590474,0.165,0.083,1.98708541978149e-216,"CKD","TAP1"
"Tap1",988,0,-0.363522849981242,0.024,0.128,0,"Health","TAP1"
"Malt1",989,0,-0.363572047220645,0.043,0.12,0,"Health","MALT1"
"Malt1",5248,0,0.630869687034855,0.222,0.076,0,"CKD","MALT1"
"Bax",5324,0,0.558049905927323,0.447,0.277,0,"CKD","BAX"
"Bax",990,0,-0.364326845795511,0.166,0.365,0,"Health","BAX"
"Rnf19b",5426,0,0.47688495420415,0.204,0.071,0,"CKD","RNF19B"
"Rnf19b",991,0,-0.364476972538334,0.022,0.12,0,"Health","RNF19B"
"Elmo1",5452,0,0.459596977152449,0.192,0.062,0,"CKD","ELMO1"
"Elmo1",992,0,-0.365210826929761,0.015,0.11,0,"Health","ELMO1"
"Zfhx3",3091,0,0.241353716829282,0.159,0.074,0,"AKI","ZFHX3"
"Zfhx3",993,0,-0.365700641299807,0.033,0.146,0,"Health","ZFHX3"
"Lgals9",994,0,-0.365725097972241,0.016,0.12,0,"Health","LGALS16"
"Lgals9",3077,0,0.245529827654573,0.124,0.058,0,"AKI","LGALS16"
"Isy1",5505,0,0.429114648252782,0.19,0.085,0,"CKD","ISY1-RAB43"
"Isy1",995,0,-0.365856495097953,0.031,0.132,0,"Health","ISY1-RAB43"
"Alcam",5314,0,0.565559132310558,0.213,0.071,0,"CKD","ALCAM"
"Alcam",996,0,-0.367681751516836,0.027,0.12,0,"Health","ALCAM"
"Bnip3l",997,0,-0.368036870487041,0.176,0.355,0,"Health","BNIP3L"
"Bnip3l",5149,0,0.759940027266465,0.465,0.271,0,"CKD","BNIP3L"
"Ppp4c",3094,0,0.239700022790781,0.276,0.162,0,"AKI","PPP4C"
"Ppp4c",6187,2.19131903053878e-247,0.284187903190032,0.315,0.193,5.09876112025764e-243,"CKD","PPP4C"
"Ppp4c",998,0,-0.368815915878525,0.094,0.265,0,"Health","PPP4C"
"St3gal6",3053,0,0.257602787038617,0.184,0.098,0,"AKI","ST3GAL6"
"St3gal6",999,0,-0.370348973997277,0.057,0.171,0,"Health","ST3GAL6"
"Fus",6198,1.32436838499436e-245,0.376212026731103,0.526,0.385,3.08154035820489e-241,"CKD","FUS"
"Fus",1000,0,-0.370630801064024,0.263,0.472,0,"Health","FUS"
"Pabpc1",6672,2.30355403688033e-156,0.253826671874088,0.556,0.44,5.35990953301316e-152,"CKD","PABPC3"
"Pabpc1",3032,0,0.269805125947542,0.551,0.388,0,"AKI","PABPC3"
"Pabpc1",1001,0,-0.371781131176101,0.313,0.525,0,"Health","PABPC3"
"Rara",6011,4.63501764093794e-292,0.319708505331871,0.188,0.089,1.07847590469344e-287,"CKD","RARA"
"Rara",1002,0,-0.372832799246446,0.035,0.135,0,"Health","RARA"
"Ier5l",3067,0,0.250330419139207,0.135,0.043,0,"AKI","IER5L"
"Ier5l",1003,0,-0.372961726988846,0.02,0.111,0,"Health","IER5L"
"Ehbp1l1",1004,0,-0.373352494763548,0.014,0.12,0,"Health","EHBP1L1"
"Ehbp1l1",5662,0,0.309371774662211,0.173,0.072,0,"CKD","EHBP1L1"
"Tgfbr2",1005,0,-0.375723244753439,0.051,0.188,0,"Health","TGFBR2"
"Tgfbr2",3143,0,0.220453170519321,0.197,0.105,0,"AKI","TGFBR2"
"Tgfbr2",6767,6.62280549645494e-137,0.212407179631944,0.21,0.132,1.54099438291514e-132,"CKD","TGFBR2"
"Gltp",1006,0,-0.376691603582561,0.072,0.223,0,"Health","GLTP"
"Gltp",5522,0,0.420097880032792,0.296,0.155,0,"CKD","GLTP"
"Mdm2",5039,0,0.998216308482515,0.293,0.127,0,"CKD","MDM2"
"Mdm2",1007,0,-0.376791590840108,0.076,0.183,0,"Health","MDM2"
"Slc20a1",1008,0,-0.377252376170007,0.041,0.133,0,"Health","SLC20A1"
"Slc20a1",5092,0,0.862759126374358,0.233,0.083,0,"CKD","SLC20A1"
"Gls",2851,0,0.371000692323772,0.402,0.238,0,"AKI","GLS"
"Gls",1009,0,-0.378037218284718,0.181,0.366,0,"Health","GLS"
"Gls",4774,5.26579047830085e-31,-0.206520650417315,0.268,0.31,1.22524412849104e-26,"Recovery","GLS"
"Rassf4",6065,2.86581089883553e-276,0.286316992618656,0.157,0.07,6.66816879941051e-272,"CKD","RASSF4"
"Rassf4",1010,0,-0.378245952405553,0.012,0.115,0,"Health","RASSF4"
"Psmb2",1011,0,-0.378557697465266,0.189,0.427,0,"Health","PSMB2"
"Psmb2",2931,0,0.32033244699279,0.459,0.271,0,"AKI","PSMB2"
"Rell1",1012,0,-0.378658054811681,0.027,0.146,0,"Health","RELL1"
"Rell1",5483,0,0.444781095414958,0.195,0.094,0,"CKD","RELL1"
"Akt1",3121,0,0.226513761423666,0.255,0.137,0,"AKI","AKT1"
"Akt1",1013,0,-0.37897469358246,0.075,0.24,0,"Health","AKT1"
"Akt1",6341,1.1200152045317e-214,0.30419955169389,0.277,0.172,2.60605137790436e-210,"CKD","AKT1"
"Cdk9",1014,0,-0.378997794390668,0.065,0.216,0,"Health","CDK9"
"Cdk9",5590,0,0.383001820570254,0.277,0.149,0,"CKD","CDK9"
"Chic2",5644,0,0.331211873539056,0.307,0.174,0,"CKD","CHIC2"
"Chic2",1015,0,-0.379703654245983,0.082,0.245,0,"Health","CHIC2"
"Atf1",1016,0,-0.379855550516633,0.053,0.179,0,"Health","ATF1"
"Atf1",5300,0,0.578270104178276,0.273,0.117,0,"CKD","ATF1"
"Sipa1",5653,0,0.319111602335258,0.2,0.088,0,"CKD","SIPA1"
"Sipa1",1017,0,-0.379978956961836,0.029,0.138,0,"Health","SIPA1"
"Atp6ap2",1018,0,-0.380033162225809,0.161,0.36,0,"Health","ATP6AP2"
"Atp6ap2",5118,0,0.815642323886296,0.502,0.263,0,"CKD","ATP6AP2"
"Arhgap17",6722,3.92207979522687e-147,0.245173785271907,0.193,0.116,9.12589526753387e-143,"CKD","ARHGAP17"
"Arhgap17",1019,0,-0.380813369826104,0.044,0.166,0,"Health","ARHGAP17"
"Rpl19",4452,6.68380901380019e-88,0.231265616320023,0.878,0.826,1.55518868133103e-83,"Recovery","RPL19"
"Rpl19",1021,0,-0.382309559903238,0.772,0.864,0,"Health","RPL19"
"Irf7",3623,1.09715003957147e-195,0.219926467524748,0.106,0.058,2.5528487120749e-191,"AKI","IRF7"
"Irf7",1022,0,-0.383712925575728,0.018,0.107,0,"Health","IRF7"
"Jak1",5290,0,0.590571604666757,0.486,0.269,0,"CKD","JAK1"
"Jak1",1023,0,-0.385295053694426,0.16,0.365,0,"Health","JAK1"
"Syf2",5376,0,0.515247053324344,0.443,0.249,0,"CKD","SYF2"
"Syf2",1024,0,-0.385467124818594,0.14,0.34,0,"Health","SYF2"
"Cyfip1",3099,0,0.235712072182645,0.224,0.109,0,"AKI","CYFIP1"
"Cyfip1",1025,0,-0.385912589949363,0.052,0.208,0,"Health","CYFIP1"
"Cyfip1",6903,1.48692112118284e-111,0.217742698047247,0.218,0.147,3.45976806476823e-107,"CKD","CYFIP1"
"Tap2",1026,0,-0.387472108893788,0.037,0.158,0,"Health","TAP2"
"Tap2",5975,3.7186454711977e-302,0.346590810177725,0.211,0.104,8.6525442823828e-298,"CKD","TAP2"
"Cr1l",6773,1.08829536856074e-135,0.247276116162588,0.241,0.16,2.53224566356713e-131,"CKD","CR1"
"Cr1l",1027,0,-0.3875661144734,0.068,0.221,0,"Health","CR1"
"Arhgap45",1028,0,-0.388917242375776,0.052,0.185,0,"Health","ARHGAP45"
"Arhgap45",5355,0,0.531238979468485,0.302,0.118,0,"CKD","ARHGAP45"
"Gch1",1029,0,-0.389756260802356,0.008,0.11,0,"Health","GCH1"
"Gch1",6166,6.57971035147705e-252,0.3021532736949,0.145,0.066,1.53096700458168e-247,"CKD","GCH1"
"Gch1",3140,0,0.220884643018199,0.113,0.05,0,"AKI","GCH1"
