"gene","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","HGNC.symbol"
"Stat3",610,0,0.892116575902691,0.227,0.101,0,"AKI","STAT3"
"Stat3",145,0,-1.01965691794753,0.066,0.18,0,"Health","STAT3"
"Stat3",1421,2.03566122707731e-138,-0.391143597265604,0.122,0.175,5.52335960742887e-134,"CKD","STAT3"
"Fkbp5",146,0,-1.05630568605942,0.13,0.267,0,"Health","FKBP5"
"Fkbp5",607,0,0.911089482886169,0.314,0.179,0,"AKI","FKBP5"
"Fkbp5",1440,2.69953207035205e-119,-0.395220193711548,0.208,0.255,7.32464036648622e-115,"CKD","FKBP5"
"Itgav",1419,1.81820564934057e-140,-0.503579560794873,0.135,0.175,4.93333738835576e-136,"CKD","ITGAV"
"Itgav",147,0,-1.05706171066829,0.101,0.177,0,"Health","ITGAV"
"Itgav",598,0,1.00312777041028,0.21,0.122,0,"AKI","ITGAV"
"Map3k1",148,0,-1.08973683045004,0.079,0.196,0,"Health","MAP3K1"
"Map3k1",631,0,0.708450618335719,0.216,0.136,0,"AKI","MAP3K1"
"Efna5",1276,0,-0.785043665559566,0.216,0.249,0,"CKD","EFNA5"
"Efna5",585,0,1.25889998196487,0.294,0.193,0,"AKI","EFNA5"
"Efna5",149,0,-1.11657568342683,0.154,0.26,0,"Health","EFNA5"
"Nrg1",150,0,-1.16261021352843,0.07,0.155,0,"Health","NRG1"
"Nrg1",583,0,1.2934004335256,0.205,0.083,0,"AKI","NRG1"
"Nrg1",1279,0,-0.803612087444689,0.09,0.162,0,"CKD","NRG1"
"Sdc4",151,0,-1.18217362411063,0.052,0.162,0,"Health","SDC4"
"Sdc4",838,5.70384083680277e-283,0.644897836744211,0.171,0.113,1.5476231342497e-278,"AKI","SDC4"
"Sat1",582,0,1.30789787314716,0.195,0.101,0,"AKI","SAT1"
"Sat1",1280,0,-0.80928728259758,0.122,0.153,0,"CKD","SAT1"
"Sat1",152,0,-1.18624311819484,0.067,0.162,0,"Health","SAT1"
"Dcdc2a",1413,3.81840160850371e-144,0.498337251411243,0.12,0.089,1.03604690843531e-139,"CKD","DCDC2"
"Dcdc2a",153,0,-1.24823461853161,0.033,0.118,0,"Health","DCDC2"
"Bmp6",155,0,-1.31345798135733,0.155,0.262,0,"Health","BMP6"
"Bmp6",1282,0,-0.849232671611823,0.207,0.257,0,"CKD","BMP6"
"Bmp6",580,0,1.3919482340997,0.305,0.187,0,"AKI","BMP6"
"Adk",606,0,0.917343807855662,0.309,0.207,0,"AKI","ADK"
"Adk",156,0,-1.32581265988375,0.171,0.274,0,"Health","ADK"
"Adk",1475,1.76154331689765e-99,-0.281463743955954,0.229,0.264,4.77959548173839e-95,"CKD","ADK"
"Cep85",576,0,1.78799791121564,0.163,0.053,0,"AKI","CEP85"
"Cep85",1287,0,-1.34145690832609,0.058,0.125,0,"CKD","CEP85"
"Cep85",157,0,-1.35606490471858,0.045,0.117,0,"Health","CEP85"
"Rtn4",577,0,1.69079754335677,0.213,0.055,0,"AKI","RTN4"
"Rtn4",1286,0,-1.15109527524672,0.066,0.156,0,"CKD","RTN4"
"Rtn4",159,0,-1.46705358764004,0.037,0.148,0,"Health","RTN4"
"Col18a1",161,0,-1.6347481124282,0.081,0.281,0,"Health","COL18A1"
"Col18a1",1387,3.36859645250776e-166,-0.414583181933764,0.197,0.261,9.1400127545893e-162,"CKD","COL18A1"
"Col18a1",589,0,1.13899826427983,0.348,0.153,0,"AKI","COL18A1"
"Il34",1396,5.0139598323185e-159,-0.421655356659007,0.152,0.21,1.36043772130298e-154,"CKD","IL34"
"Il34",162,0,-1.72410887376591,0.069,0.222,0,"Health","IL34"
"Il34",587,0,1.17269456749118,0.278,0.121,0,"AKI","IL34"
"Chd9",1284,0,-0.963753140971746,0.178,0.224,0,"CKD","CHD9"
"Chd9",578,0,1.67649719370002,0.294,0.141,0,"AKI","CHD9"
"Chd9",163,0,-1.85018339943489,0.078,0.243,0,"Health","CHD9"
"Spp1",1289,0,-1.79132016664596,0.061,0.118,0,"CKD","SPP1"
"Spp1",573,0,2.78014859141632,0.173,0.039,0,"AKI","SPP1"
"Spp1",164,0,-3.56439459054638,0.002,0.124,0,"Health","SPP1"
"Rock2",165,1.1125369292536e-308,-0.743363801724212,0.099,0.194,1.11253692926701e-308,"Health","ROCK2"
"Rock2",594,0,1.04147409762797,0.252,0.113,0,"AKI","ROCK2"
"Rock2",1271,0,-0.730091596636413,0.122,0.202,0,"CKD","ROCK2"
"Abca13",1328,7.35554821465455e-244,0.697905607503408,0.14,0.082,1.99578089708222e-239,"CKD","ABCA13"
"Abca13",166,1.11253692925388e-308,0.958410721905008,0.153,0.089,1.11253693695505e-308,"Health","ABCA13"
"Abca13",797,0,-1.71457310115843,0.048,0.145,0,"AKI","ABCA13"
"Lrba",1379,1.17930793635835e-178,0.322998397630918,0.242,0.177,3.1998162237211e-174,"CKD","LRBA"
"Lrba",694,0,-0.630374371496192,0.159,0.232,0,"AKI","LRBA"
"Lrba",167,1.11253692925773e-308,0.408594338002849,0.215,0.196,1.1125370412229e-308,"Health","LRBA"
"Rbm39",170,1.11255837014999e-308,-0.264560780439987,0.164,0.239,1.6942927709546e-308,"Health","RBM39"
"Sema3c",171,1.158842243982e-308,-0.779572191854899,0.052,0.126,2.51280420905135e-305,"Health","SEMA3C"
"Sema3c",930,1.94841008329321e-187,0.367404092536342,0.139,0.088,5.28662107899947e-183,"AKI","SEMA3C"
"Isoc2a",172,5.33854973285735e-308,0.406363586629248,0.103,0.075,1.44850869901619e-303,"Health","ISOC2"
"Isoc2a",666,0,-0.499559676787026,0.05,0.105,0,"AKI","ISOC2"
"Isoc2a",1383,9.09709997436e-172,0.200289156772959,0.106,0.068,2.4683161360431e-167,"CKD","ISOC2"
"Bcl2l1",601,0,0.996152225549783,0.251,0.123,0,"AKI","BCL2L1"
"Bcl2l1",1269,0,-0.702589693172957,0.134,0.204,0,"CKD","BCL2L1"
"Bcl2l1",173,5.36199462573253e-306,-0.696420561444128,0.105,0.2,1.45487000180001e-301,"Health","BCL2L1"
"Klf12",898,5.5755387854536e-217,-0.485516408799925,0.106,0.154,1.51281093865713e-212,"AKI","KLF12"
"Klf12",174,1.26778879566062e-304,0.649557466579434,0.19,0.118,3.43989133926596e-300,"Health","KLF12"
"Stxbp4",175,2.18475884336582e-302,0.490953547363151,0.107,0.081,5.92790616970447e-298,"Health","STXBP4"
"Stxbp4",1506,1.29586347582228e-83,0.282525893336558,0.104,0.077,3.5160663689486e-79,"CKD","STXBP4"
"Stxbp4",702,0,-0.65925581049709,0.063,0.105,0,"AKI","STXBP4"
"Cgnl1",667,0,-0.511803321521528,0.189,0.228,0,"AKI","CGNL1"
"Cgnl1",176,4.31299226783886e-302,0.437829093801182,0.227,0.207,1.17024419203272e-297,"Health","CGNL1"
"Vps13a",177,5.2241559365572e-301,0.356183345812984,0.211,0.188,1.41747023026607e-296,"Health","VPS13A"
"Rora",1234,0,0.841760715079825,0.362,0.223,0,"CKD","RORA"
"Rora",178,1.44086932690088e-298,0.52046925564117,0.32,0.258,3.90951074468016e-294,"Health","RORA"
"Rora",786,0,-1.37161338461702,0.176,0.346,0,"AKI","RORA"
"Lmo7",943,7.16271627220676e-180,-0.397517670579236,0.099,0.125,1.94345980613786e-175,"AKI","LMO7"
"Lmo7",180,4.23513245710774e-295,0.620490114487874,0.148,0.104,1.14911848958704e-290,"Health","LMO7"
"Slc17a1",839,7.60044227005544e-283,-0.525554642574151,0.099,0.14,2.06222800113414e-278,"AKI","SLC17A1"
"Slc17a1",181,1.33125690277076e-294,0.430066280725262,0.139,0.117,3.61209935428791e-290,"Health","SLC17A1"
"Slc17a1",1637,5.54061246351007e-47,0.206061390668276,0.14,0.112,1.50333437972419e-42,"CKD","SLC17A1"
"Clybl",182,1.28258006497931e-293,0.471800977529813,0.231,0.183,3.48002449030835e-289,"Health","CLYBL"
"Clybl",846,2.22538304818307e-264,-0.465327504553223,0.164,0.216,6.03813182463512e-260,"AKI","CLYBL"
"Large1",183,9.93098309542941e-292,-0.715922222869211,0.122,0.217,2.69457364328286e-287,"Health","LARGE1"
"Large1",1427,2.36036909151749e-133,-0.442053102733689,0.167,0.213,6.4043894560144e-129,"CKD","LARGE1"
"Large1",623,0,0.795522267765798,0.257,0.15,0,"AKI","LARGE1"
"Carmil1",184,1.78177482629626e-290,-0.644151470066509,0.187,0.286,4.83448963618963e-286,"Health","CARMIL1"
"Carmil1",1405,7.21357932237574e-151,-0.367575119868328,0.228,0.285,1.95726047754021e-146,"CKD","CARMIL1"
"Carmil1",634,0,0.697391979814408,0.332,0.212,0,"AKI","CARMIL1"
"Glis3",185,4.82465403404817e-289,-0.619565906185744,0.256,0.372,1.30907337905829e-284,"Health","GLIS3"
"Glis3",650,0,0.539037377243759,0.379,0.323,0,"AKI","GLIS3"
"Jmjd1c",603,0,0.975239988512503,0.285,0.183,0,"AKI","JMJD1C"
"Jmjd1c",186,4.8303599708262e-289,-0.755775439351152,0.149,0.249,1.31062157088427e-284,"Health","JMJD1C"
"Jmjd1c",1262,0,-0.638457341358147,0.204,0.241,0,"CKD","JMJD1C"
"Klhl3",187,6.86411510896572e-288,0.867114289831009,0.102,0.065,1.86244035251567e-283,"Health","KLHL3"
"Scp2",188,3.57204315919659e-285,0.548299670600505,0.22,0.16,9.69202470384809e-281,"Health","SCP2"
"Scp2",749,0,-0.939651212773556,0.123,0.212,0,"AKI","SCP2"
"Scp2",1337,9.67434987874983e-229,0.483388320207529,0.207,0.154,2.62494135260119e-224,"CKD","SCP2"
"Pax2",766,0,-1.01405982164852,0.109,0.169,0,"AKI","PAX2"
"Pax2",1381,7.86014539844804e-176,0.452616859593145,0.168,0.13,2.13269325096091e-171,"CKD","PAX2"
"Pax2",189,2.05753389403854e-283,0.658885923911842,0.172,0.135,5.58270671469477e-279,"Health","PAX2"
"Mlxipl",190,2.51680823223305e-282,0.479816443836605,0.103,0.074,6.82885577651792e-278,"Health","MLXIPL"
"Tulp3",191,1.26615045791476e-273,0.525506992409038,0.184,0.137,3.43544603746013e-269,"Health","TULP3"
"Tulp3",890,1.09241162532943e-227,-0.405742706004699,0.129,0.161,2.96404046300634e-223,"AKI","TULP3"
"Fut8",192,6.20101601113014e-271,0.483725230884192,0.168,0.127,1.68252167429994e-266,"Health","FUT8"
"Fut8",1027,3.41857694010221e-136,-0.24498822080016,0.128,0.142,9.27562481157932e-132,"AKI","FUT8"
"Slc4a4",193,7.36123167500311e-271,0.329098793193875,0.239,0.229,1.99732299037859e-266,"Health","SLC4A4"
"Slc4a4",1075,9.58352229994489e-111,-0.29204666625843,0.213,0.246,2.60029710564405e-106,"AKI","SLC4A4"
"Lyrm4",194,7.98516708625118e-271,0.26338521085523,0.193,0.189,2.16661538551253e-266,"Health","LYRM4"
"Lyrm4",1155,1.30190683570419e-74,-0.259202718169865,0.175,0.201,3.53246381731617e-70,"AKI","LYRM4"
"Malrd1",195,1.26894439136057e-270,-0.665579273789321,0.073,0.151,3.44302681707864e-266,"Health","MALRD1"
"Malrd1",611,0,0.891463199379876,0.185,0.095,0,"AKI","MALRD1"
"Malrd1",1292,1.11253692925366e-308,-0.590447639635635,0.108,0.149,1.1125369307282e-308,"CKD","MALRD1"
"Ppargc1b",196,2.99607885979254e-269,0.367644374820487,0.136,0.118,8.12926077027511e-265,"Health","PPARGC1B"
"Ppargc1b",908,1.48491513187511e-204,-0.446784691441156,0.098,0.14,4.02902022731672e-200,"AKI","PPARGC1B"
"Luzp1",1670,4.78529419341647e-25,-0.264317807980994,0.139,0.162,1.29839387349969e-20,"CKD","LUZP1"
"Luzp1",864,1.83457668235716e-249,0.880715421938061,0.187,0.128,4.97775691223969e-245,"AKI","LUZP1"
"Luzp1",197,2.5445362697799e-268,-1.26725395344885,0.11,0.166,6.90409026079382e-264,"Health","LUZP1"
"Wwc2",940,2.68575701134626e-181,-0.269780662922186,0.224,0.244,7.2872644988858e-177,"AKI","WWC2"
"Wwc2",198,2.33958489890609e-267,0.292456773748403,0.246,0.233,6.34799570620189e-263,"Health","WWC2"
"Pvr",1392,8.52645159089549e-164,-0.488426073024731,0.087,0.13,2.31348211015767e-159,"CKD","PVR"
"Pvr",616,0,0.864803622563529,0.163,0.078,0,"AKI","PVR"
"Pvr",199,6.27933003510943e-267,-0.779271675913556,0.062,0.129,1.70377061842624e-262,"Health","PVR"
"Kl",200,1.11005254614075e-266,0.723113355631793,0.106,0.054,3.01190557344369e-262,"Health","KL"
"Map2k6",202,4.23307680905912e-264,0.542789807716107,0.107,0.063,1.14856073060201e-259,"Health","MAP2K6"
"Epb41",815,5.05392718555519e-307,-0.467722805246078,0.189,0.243,1.37128206325669e-302,"AKI","EPB41"
"Epb41",204,7.4026866314684e-260,0.368972728425064,0.243,0.213,2.00857096371632e-255,"Health","EPB41"
"Vdr",699,0,-0.650835611550936,0.077,0.122,0,"AKI","VDR"
"Vdr",205,3.32890791119438e-259,0.586362962078361,0.141,0.092,9.03232583544372e-255,"Health","VDR"
"Il7",1611,6.30898966253139e-53,-0.241340285596351,0.144,0.176,1.71181816513464e-48,"CKD","IL7"
"Il7",644,0,0.594353744342295,0.213,0.127,0,"AKI","IL7"
"Il7",206,1.59133383186236e-258,-0.653436309783572,0.099,0.182,4.31776608599214e-254,"Health","IL7"
"Nav2",806,1.1125369292536e-308,0.614493729235315,0.188,0.111,1.11253692929382e-308,"AKI","NAV2"
"Nav2",1663,7.17842514480022e-35,-0.22326666588485,0.128,0.154,1.94772209453864e-30,"CKD","NAV2"
"Nav2",207,4.6728824152184e-258,-0.726324919377225,0.082,0.161,1.26789318572121e-253,"Health","NAV2"
"Nedd4l",208,2.07484533375325e-257,-0.362639510236054,0.337,0.451,5.62967784407269e-253,"Health","NEDD4L"
"Nedd4l",1473,1.25051299332692e-99,0.234289310096989,0.464,0.407,3.39301690479393e-95,"CKD","NEDD4L"
"Pde4c",1317,5.21077084098374e-253,0.443871009720589,0.141,0.11,1.41383845228412e-248,"CKD","PDE4C"
"Pde4c",209,3.81945234387842e-257,0.571371390352516,0.165,0.109,1.03633200446453e-252,"Health","PDE4C"
"Pde4c",743,0,-0.915594614095014,0.083,0.15,0,"AKI","PDE4C"
"Zfand3",210,8.33305105938975e-256,-0.300221419609326,0.176,0.257,2.26100674394422e-251,"Health","ZFAND3"
"Nfat5",1568,3.28760740619178e-65,0.320565007797392,0.201,0.17,8.92026517522014e-61,"CKD","NFAT5"
"Nfat5",212,1.68835835131257e-254,-0.55738604856046,0.114,0.199,4.58102271461639e-250,"Health","NFAT5"
"Syn3",676,0,-0.571539217610141,0.098,0.145,0,"AKI","SYN3"
"Syn3",213,3.88077445753934e-251,0.562896502155789,0.164,0.113,1.05297053356415e-246,"Health","SYN3"
"Osbpl6",214,4.07481521710503e-250,0.236812764482382,0.238,0.233,1.10561961285711e-245,"Health","OSBPL6"
"Osbpl6",1304,2.56446045635183e-285,-0.299039199896071,0.227,0.237,6.95815055621943e-281,"CKD","OSBPL6"
"Pter",727,0,-0.816486548671804,0.143,0.225,0,"AKI","PTER"
"Pter",216,2.29223874391344e-247,0.390864398338119,0.209,0.184,6.21953138386032e-243,"Health","PTER"
"Pter",1343,7.41591781387947e-223,0.504484426340941,0.235,0.164,2.01216098043992e-218,"CKD","PTER"
"Myo3b",1315,3.20058987373064e-253,-0.666900569292484,0.098,0.132,8.68416050439334e-249,"CKD","MYO3B"
"Myo3b",600,0,0.998791031671775,0.151,0.096,0,"AKI","MYO3B"
"Myo3b",217,3.37328492061435e-244,-0.757594876086084,0.093,0.128,9.15273397510293e-240,"Health","MYO3B"
"Kank1",218,4.62358920728022e-244,0.4720226636093,0.237,0.189,1.25451845961134e-239,"Health","KANK1"
"Kank1",669,0,-0.521493556787153,0.172,0.22,0,"AKI","KANK1"
"Tet2",1423,2.99738088901533e-136,0.473407147621027,0.15,0.105,8.13279356616528e-132,"CKD","TET2"
"Tet2",721,0,-0.761161546929944,0.1,0.137,0,"AKI","TET2"
"Tet2",220,4.61405166960593e-242,0.368485749739844,0.116,0.122,1.25193063951418e-237,"Health","TET2"
"Tbc1d5",221,5.40608793917272e-241,0.42096838707253,0.199,0.162,1.46683384053573e-236,"Health","TBC1D5"
"Tbc1d5",878,2.60351636878547e-237,-0.406290064229514,0.15,0.185,7.06412096342562e-233,"AKI","TBC1D5"
"Arhgap24",222,1.13495853398101e-240,0.473823692265053,0.197,0.165,3.07948299025067e-236,"Health","ARHGAP24"
"Arhgap24",744,0,-0.916928457736027,0.116,0.216,0,"AKI","ARHGAP24"
"Arhgap24",1296,1.27197280276324e-307,0.524831386761592,0.227,0.142,3.4512438057375e-303,"CKD","ARHGAP24"
"Arih1",223,4.88422563413193e-240,-0.308524340888634,0.171,0.249,1.32523694130902e-235,"Health","ARIH1"
"Cadm2",747,0,-0.928776583075306,0.126,0.206,0,"AKI","CADM2"
"Cadm2",225,2.03419191153792e-236,-0.870389206734726,0.122,0.184,5.51937291357584e-232,"Health","CADM2"
"Cadm2",1224,0,1.36645851072666,0.257,0.125,0,"CKD","CADM2"
"Macrod1",687,0,-0.605259273325623,0.092,0.147,0,"AKI","MACROD1"
"Macrod1",1431,8.89492260389881e-127,0.342247966560246,0.153,0.106,2.41345935011587e-122,"CKD","MACROD1"
"Macrod1",226,6.40406364218193e-234,0.355025559070612,0.136,0.119,1.73761458803322e-229,"Health","MACROD1"
"Slc3a1",227,5.73628159721931e-232,0.543795096270509,0.115,0.061,1.55642528577352e-227,"Health","SLC3A1"
"Ybx1",228,2.11643355835999e-229,-0.576608628455487,0.045,0.101,5.74251917389817e-225,"Health","YBX1"
"Ybx1",881,3.54495407776523e-235,0.565543875550487,0.116,0.069,9.61852389920039e-231,"AKI","YBX1"
"Sh3rf1",1090,3.02528422544685e-100,0.269457769625864,0.323,0.278,8.20850368890495e-96,"AKI","SH3RF1"
"Sh3rf1",230,1.04556758305198e-227,-0.527254094113991,0.22,0.319,2.83693852309494e-223,"Health","SH3RF1"
"Osbpl3",232,9.0670239762359e-227,0.295810813443663,0.187,0.178,2.46015561547209e-222,"Health","OSBPL3"
"Plekha7",233,1.09662274647908e-226,0.35938815469535,0.233,0.203,2.9754664980217e-222,"Health","PLEKHA7"
"Plekha7",889,2.59256253377437e-228,-0.413880788647161,0.184,0.23,7.03439992289e-224,"AKI","PLEKHA7"
"Cd2ap",234,3.79006132720612e-224,-0.610776667665697,0.045,0.104,1.02835733991084e-219,"Health","CD2AP"
"Cd2ap",646,0,0.590788273497558,0.129,0.062,0,"AKI","CD2AP"
"Cd2ap",1554,4.56300095276992e-70,-0.262197700749281,0.072,0.102,1.23807904851506e-65,"CKD","CD2AP"
"Slc9a8",235,2.949190924361e-223,0.570232400624068,0.1,0.064,8.00203973506871e-219,"Health","SLC9A8"
"Cables1",236,3.80203442070086e-223,0.532752234663276,0.115,0.094,1.03160599936877e-218,"Health","CABLES1"
"Cables1",1634,1.24772138949935e-47,0.21398892033298,0.104,0.096,3.38544244612858e-43,"CKD","CABLES1"
"Cables1",692,0,-0.62363703450904,0.086,0.108,0,"AKI","CABLES1"
"Ppm1h",237,1.97499621556818e-222,-0.396811594142778,0.176,0.262,5.35875723170116e-218,"Health","PPM1H"
"Ppm1h",1438,1.25432860937133e-122,0.358654926074614,0.28,0.224,3.40336981580722e-118,"CKD","PPM1H"
"Mccc2",668,0,-0.517349248405749,0.063,0.103,0,"AKI","MCCC2"
"Mccc2",238,3.53547728694855e-222,0.45742565702137,0.112,0.078,9.59281052267751e-218,"Health","MCCC2"
"Itpr2",239,6.91842998024603e-221,0.602325100042998,0.157,0.101,1.87717760654016e-216,"Health","ITPR2"
"Itpr2",696,0,-0.633320651973027,0.09,0.131,0,"AKI","ITPR2"
"Etl4",240,1.86372154597135e-220,-0.477670717960298,0.154,0.24,5.05683567068406e-216,"Health","KIAA1217"
"Etl4",1403,6.66439513173764e-152,0.449420134163774,0.249,0.208,1.80825033109437e-147,"CKD","KIAA1217"
"Auts2",241,3.94154979070886e-219,0.306754591957938,0.291,0.276,1.06946070471304e-214,"Health","AUTS2"
"Cacnb4",796,0,-1.59147178298323,0.129,0.234,0,"AKI","CACNB4"
"Cacnb4",1227,0,0.993776902813501,0.249,0.155,0,"CKD","CACNB4"
"Cacnb4",242,7.31509336512358e-219,0.519054174947459,0.208,0.182,1.98480428275898e-214,"Health","CACNB4"
"Kcnk5",1049,7.23392362817366e-126,-0.353244059261365,0.13,0.17,1.96278049803236e-121,"AKI","KCNK5"
"Kcnk5",243,4.3117240967266e-216,0.528036279810289,0.194,0.141,1.16990009916483e-211,"Health","KCNK5"
"Ctnna1",244,8.01276960383782e-216,-0.310758251949427,0.158,0.23,2.17410477660932e-211,"Health","CTNNA1"
"Ctnna1",1107,2.28670048532508e-93,0.274365050138596,0.24,0.196,6.20450442683255e-89,"AKI","CTNNA1"
"Mrps6",245,1.8049938352282e-215,0.306175823308696,0.262,0.272,4.89748977312466e-211,"Health","MRPS6"
"Mrps6",1356,1.43841182781418e-206,-0.266226126688554,0.28,0.265,3.90284281240821e-202,"CKD","MRPS6"
"Gpr137b",246,2.30094311246583e-215,0.503218327792152,0.103,0.064,6.24314894705353e-211,"Health","GPR137B"
"Sim1",740,0,-0.910849423065657,0.125,0.201,0,"AKI","SIM1"
"Sim1",1371,4.74823227829891e-186,0.475998119986264,0.207,0.146,1.28833786407084e-181,"CKD","SIM1"
"Sim1",247,4.15556704821746e-214,0.527649798804025,0.191,0.161,1.12753000719284e-209,"Health","SIM1"
"Utrn",248,1.63560943017411e-213,0.397416875608092,0.152,0.14,4.43789906689142e-209,"Health","UTRN"
"Utrn",875,6.19427779480168e-239,-0.430636255096019,0.131,0.151,1.68069339406354e-234,"AKI","UTRN"
"Tra2b",858,1.71748320672537e-252,0.437614037145733,0.274,0.195,4.66004718480794e-248,"AKI","TRA2B"
"Tra2b",249,1.62721512103198e-212,-0.206419500581368,0.18,0.243,4.41512278789606e-208,"Health","TRA2B"
"Tra2b",1359,5.93280794802423e-203,-0.348748855475883,0.204,0.243,1.60974878053742e-198,"CKD","TRA2B"
"Slc16a7",250,1.87297543166342e-211,0.555121665216201,0.105,0.073,5.08194423873235e-207,"Health","SLC16A7"
"Slc16a7",758,0,-0.978260848421872,0.051,0.102,0,"AKI","SLC16A7"
"Slc16a7",1350,6.46116193451301e-217,0.510067892208692,0.1,0.068,1.75310706769141e-212,"CKD","SLC16A7"
"Mtmr12",251,2.54896522846214e-211,0.490999678165441,0.196,0.146,6.91610735438631e-207,"Health","MTMR12"
"Mtmr12",1137,7.14882591134448e-84,-0.240901445890772,0.146,0.165,1.9396909345251e-79,"AKI","MTMR12"
"Pde10a",252,1.08482178457386e-210,-0.844699095439359,0.056,0.101,2.94344694808424e-206,"Health","PDE10A"
"Pde10a",617,0,0.860395910396986,0.111,0.076,0,"AKI","PDE10A"
"Nudt4",1341,9.58881159437567e-227,0.568316309273067,0.174,0.116,2.60173224990195e-222,"CKD","NUDT4"
"Nudt4",762,0,-0.996411555638513,0.096,0.168,0,"AKI","NUDT4"
"Nudt4",253,1.30209043554972e-210,0.502104907837598,0.157,0.13,3.53296197877706e-206,"Health","NUDT4"
"Ptprj",952,2.83617176010209e-175,0.320700610617279,0.306,0.235,7.69538483668499e-171,"AKI","PTPRJ"
"Ptprj",254,2.21147895555927e-208,-0.466751105370239,0.194,0.285,6.00040585011898e-204,"Health","PTPRJ"
"Esrrb",255,2.44648405558343e-208,0.570869826334991,0.136,0.096,6.63804518801452e-204,"Health","ESRRB"
"Esrrb",1362,7.01216912832318e-199,0.50751714693363,0.132,0.09,1.90261184958793e-194,"CKD","ESRRB"
"Esrrb",760,0,-0.990878414969541,0.068,0.133,0,"AKI","ESRRB"
"Mob3b",949,1.89650127918098e-176,-0.352178332151776,0.151,0.183,5.14577692080177e-172,"AKI","MOB3B"
"Mob3b",256,6.84524535913319e-208,0.455754848146174,0.209,0.158,1.85732042329361e-203,"Health","MOB3B"
"Nfib",257,2.69385926322139e-207,0.237260717045948,0.188,0.185,7.30924833889858e-203,"Health","NFIB"
"Nfib",1541,1.25228381143823e-73,0.204417282629338,0.211,0.171,3.39782166557536e-69,"CKD","NFIB"
"Nfib",1014,2.20755972586197e-146,-0.367348133075159,0.164,0.202,5.98977180418127e-142,"AKI","NFIB"
"Dcun1d3",258,1.72906507326722e-206,0.200800130604467,0.214,0.216,4.69147226329596e-202,"Health","DCUN1D3"
"Dcun1d3",1404,2.67661571916382e-151,-0.352766038147625,0.196,0.226,7.2624614308072e-147,"CKD","DCUN1D3"
"Slc25a36",926,3.82845594323889e-191,-0.433678394482971,0.085,0.116,1.03877495107901e-186,"AKI","SLC25A36"
"Slc25a36",259,5.87016450998195e-205,0.491700354405222,0.132,0.094,1.5927517364934e-200,"Health","SLC25A36"
"Son",1189,1.21702404375185e-59,0.248440117108859,0.119,0.096,3.30215133791191e-55,"AKI","SON"
"Son",260,3.1524981307785e-204,-0.27368985764307,0.07,0.116,8.5536731782413e-200,"Health","SON"
"Dpf3",261,1.2590852484293e-202,0.446943761311764,0.13,0.088,3.41627600456322e-198,"Health","DPF3"
"Dpf3",1072,1.06633724482053e-111,-0.315004754451165,0.077,0.112,2.89329284637154e-107,"AKI","DPF3"
"Tcf4",1177,5.59903668547407e-67,-0.201188916031394,0.152,0.158,1.51918662386968e-62,"AKI","TCF4"
"Tcf4",262,5.92931637901112e-202,0.34379052245407,0.153,0.156,1.60880141311709e-197,"Health","TCF4"
"Spint2",263,9.30216923584052e-202,-0.233298587873284,0.106,0.157,2.52395757876061e-197,"Health","SPINT2"
"Spint2",1593,5.06524893775393e-57,0.249379886529351,0.168,0.135,1.37435399428077e-52,"CKD","SPINT2"
"Pakap",264,3.14215604653722e-201,-0.605999849148624,0.171,0.258,8.52561200106944e-197,"Health","PALM2AKAP2"
"Pakap",605,0,0.927998471310987,0.309,0.185,0,"AKI","PALM2AKAP2"
"Pakap",1266,0,-0.675605235191,0.194,0.264,0,"CKD","PALM2AKAP2"
"Plch1",265,1.9367720480453e-199,-0.553017433300587,0.048,0.102,5.25504359796132e-195,"Health","PLCH1"
"Plch1",1004,2.22163875822362e-151,0.324294220633595,0.104,0.08,6.02797244268814e-147,"AKI","PLCH1"
"Aff1",1459,5.72435278764282e-112,0.332919626342395,0.355,0.311,1.55318864187113e-107,"CKD","AFF1"
"Aff1",266,2.51028277825845e-199,-0.38332162238713,0.252,0.346,6.81115026224866e-195,"Health","AFF1"
"Ppp2r5a",897,1.42398468573509e-219,-0.287099369416825,0.18,0.187,3.86369764780502e-215,"AKI","PPP2R5A"
"Ppp2r5a",267,8.7364183082913e-198,0.319310982727084,0.194,0.181,2.37045237958868e-193,"Health","PPP2R5A"
"Farp1",268,2.94577909429024e-197,-0.393479459055496,0.2,0.287,7.9927824165377e-193,"Health","FARP1"
"Tpd52",602,0,0.980071089102891,0.18,0.072,0,"AKI","TPD52"
"Tpd52",269,2.29067323847156e-196,-0.634778666546447,0.072,0.133,6.21528369794487e-192,"Health","TPD52"
"Tpd52",1270,0,-0.722924466804019,0.072,0.145,0,"CKD","TPD52"
"Car12",1654,1.26240684328112e-39,0.319648522568667,0.153,0.137,3.42528848787465e-35,"CKD","CA12"
"Car12",270,5.69867118507026e-196,0.587230667343065,0.17,0.135,1.54622045264511e-191,"Health","CA12"
"Car12",726,0,-0.788660511676428,0.12,0.16,0,"AKI","CA12"
"Sox6",705,0,-0.672228078261653,0.154,0.224,0,"AKI","SOX6"
"Sox6",1395,4.20258118537917e-162,0.409196574592361,0.23,0.173,1.14028635302893e-157,"CKD","SOX6"
"Sox6",271,4.99178512943349e-193,0.348381440655895,0.213,0.188,1.35442105916919e-188,"Health","SOX6"
