"gene","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","HGNC.symbol"
"Ybx1",776,1.92167831852936e-196,0.565543875550487,0.116,0.069,5.2140897816657e-192,"AKI","YBX1"
"Ybx1",130,1.98004537604367e-171,-0.576608628455487,0.045,0.101,5.3724571188193e-167,"Health","YBX1"
"Ankib1",131,1.46331851777438e-169,0.615071355151306,0.18,0.121,3.97042213427724e-165,"Health","ANKIB1"
"Ankib1",824,2.04032398699005e-167,-0.554382999489003,0.106,0.155,5.53601107390011e-163,"AKI","ANKIB1"
"Tpd52",1246,0,-0.722924466804019,0.072,0.145,0,"CKD","TPD52"
"Tpd52",132,3.17727080961915e-169,-0.634778666546447,0.072,0.133,8.62088888773963e-165,"Health","TPD52"
"Tpd52",592,0,0.980071089102891,0.18,0.072,0,"AKI","TPD52"
"Plch1",133,6.790765054014e-169,-0.553017433300587,0.048,0.102,1.84253828210562e-164,"Health","PLCH1"
"Plch1",1041,5.5682330701842e-60,0.324294220633595,0.104,0.08,1.51082867893308e-55,"AKI","PLCH1"
"Psap",894,2.32515813062358e-126,0.717680931039158,0.139,0.1,6.30885155582095e-122,"AKI","PSAP"
"Psap",134,7.62543750766515e-168,-0.759359786825884,0.069,0.13,2.06900995895479e-163,"Health","PSAP"
"Ptprd",1285,4.61858981176781e-218,0.318402625764717,0.301,0.217,1.25316197362696e-213,"CKD","PTPRD"
"Ptprd",671,0,-0.973363395744538,0.184,0.295,0,"AKI","PTPRD"
"Ptprd",135,2.61799640679333e-163,0.773259817612025,0.284,0.236,7.10340965055234e-159,"Health","PTPRD"
"Naaladl2",1402,1.48025447577969e-94,0.211540757183526,0.2,0.149,4.01637446913304e-90,"CKD","NAALADL2"
"Naaladl2",136,3.33541868475081e-163,-0.572565292009672,0.111,0.182,9.04999151733436e-159,"Health","NAALADL2"
"Pde4c",1457,3.82688857113321e-75,0.443871009720589,0.141,0.11,1.03834967600558e-70,"CKD","PDE4C"
"Pde4c",660,0,-0.915594614095014,0.083,0.15,0,"AKI","PDE4C"
"Pde4c",137,6.23163584593161e-163,0.571371390352516,0.165,0.109,1.69082975407662e-158,"Health","PDE4C"
"Ppm1h",1364,1.57555336157196e-118,0.358654926074614,0.28,0.224,4.27494893595319e-114,"CKD","PPM1H"
"Ppm1h",138,5.23574249721357e-160,-0.396811594142778,0.176,0.262,1.42061401176896e-155,"Health","PPM1H"
"Aff1",139,9.31934684924023e-160,-0.38332162238713,0.252,0.346,2.52861838060435e-155,"Health","AFF1"
"Aff1",1443,1.28636829305626e-79,0.332919626342395,0.355,0.311,3.49030308954955e-75,"CKD","AFF1"
"Farp1",140,2.30451950778815e-159,-0.393479459055496,0.2,0.287,6.25285278048159e-155,"Health","FARP1"
"Itpr2",141,2.47991407686977e-159,0.602325100042998,0.157,0.101,6.72875086477074e-155,"Health","ITPR2"
"Itpr2",878,5.9289508607191e-136,-0.633320651973027,0.09,0.131,1.60870223703891e-131,"AKI","ITPR2"
"Vcl",614,0,0.731158622767496,0.15,0.079,0,"AKI","VCL"
"Vcl",1417,2.20085181495043e-89,-0.409319941834834,0.087,0.123,5.97157122950499e-85,"CKD","VCL"
"Vcl",143,7.4805462934974e-158,-0.641770209236779,0.065,0.122,2.02969662581465e-153,"Health","VCL"
"Arntl",1343,1.8766903242805e-136,0.352263119462926,0.117,0.075,5.09202385687027e-132,"CKD","ARNTL"
"Arntl",144,9.61317901553375e-156,-0.503080099607489,0.049,0.1,2.60834386228477e-151,"Health","ARNTL"
"Scp2",145,4.67015072331531e-152,0.548299670600505,0.22,0.16,1.26715199575714e-147,"Health","SCP2"
"Scp2",1333,8.78876430581135e-149,0.483388320207529,0.207,0.154,2.38465541909579e-144,"CKD","SCP2"
"Scp2",665,0,-0.939651212773556,0.123,0.212,0,"AKI","SCP2"
"Rora",1223,0,0.841760715079825,0.362,0.223,0,"CKD","RORA"
"Rora",146,2.30835564701052e-150,0.52046925564117,0.32,0.258,6.26326137703364e-146,"Health","RORA"
"Rora",694,0,-1.37161338461702,0.176,0.346,0,"AKI","RORA"
"Lactb2",646,0,-0.77693459836792,0.079,0.148,0,"AKI","LACTB2"
"Lactb2",1439,7.65228485722705e-81,0.290885642191173,0.141,0.105,2.07629445031141e-76,"CKD","LACTB2"
"Lactb2",147,4.35292445085556e-149,0.608538709135451,0.158,0.106,1.18107899125064e-144,"Health","LACTB2"
"Greb1l",870,4.7935110593674e-141,-0.490433085297561,0.157,0.205,1.30062335573816e-136,"AKI","GREB1L"
"Greb1l",148,7.80157536076807e-149,0.534307705984227,0.23,0.172,2.1168014426372e-144,"Health","GREB1L"
"Map2k6",149,5.99029521406384e-148,0.542789807716107,0.107,0.063,1.62534680043194e-143,"Health","MAP2K6"
"Cadm2",1215,0,1.36645851072666,0.257,0.125,0,"CKD","CADM2"
"Cadm2",664,0,-0.928776583075306,0.126,0.206,0,"AKI","CADM2"
"Cadm2",150,3.48468670901341e-146,-0.870389206734726,0.122,0.184,9.45500044756609e-142,"Health","CADM2"
"Vdr",151,1.55439087420965e-145,0.586362962078361,0.141,0.092,4.21752875899305e-141,"Health","VDR"
"Vdr",800,1.36502132249288e-178,-0.650835611550936,0.077,0.122,3.70371235431992e-174,"AKI","VDR"
"Cltc",1618,1.30026556703669e-24,-0.220783044465448,0.097,0.114,3.52801056304064e-20,"CKD","CLTC"
"Cltc",769,4.07984877179881e-210,0.494546289562658,0.138,0.084,1.10698536725217e-205,"AKI","CLTC"
"Cltc",152,1.64887150828563e-145,-0.495190960559402,0.064,0.12,4.4738830634314e-141,"Health","CLTC"
"Macrod2",1290,2.38988643882128e-213,0.440644134463762,0.2,0.133,6.48447887445377e-209,"CKD","MACROD2"
"Macrod2",153,4.4340315030883e-145,0.587834405068062,0.2,0.144,1.20308576773295e-140,"Health","MACROD2"
"Macrod2",663,0,-0.927987606617219,0.1,0.2,0,"AKI","MACROD2"
"Huwe1",155,1.63551877700369e-140,-0.467283686440434,0.063,0.119,4.43765309764411e-136,"Health","HUWE1"
"Huwe1",1602,2.75786863480809e-31,-0.269595961205043,0.094,0.114,7.4829249668248e-27,"CKD","HUWE1"
"Huwe1",760,2.52154601294334e-223,0.521442601390598,0.138,0.083,6.84171079691917e-219,"AKI","HUWE1"
"Plxdc2",156,4.29346216748427e-140,0.576776610248315,0.281,0.233,1.16494508990351e-135,"Health","PLXDC2"
"Plxdc2",711,2.26905642637028e-305,-0.631591014727381,0.199,0.277,6.15663080167049e-301,"AKI","PLXDC2"
"Lgmn",157,1.4131410501531e-137,-0.636755722063169,0.062,0.114,3.8342756113804e-133,"Health","LGMN"
"Lgmn",1277,4.29048293233758e-230,-0.755098594008224,0.067,0.123,1.16413673403116e-225,"CKD","LGMN"
"Lgmn",588,0,1.00599599116659,0.152,0.065,0,"AKI","LGMN"
"Hnrnpr",961,8.52058001607303e-86,-0.754884484346934,0.118,0.149,2.3118889757611e-81,"AKI","HNRNPR"
"Hnrnpr",158,1.20716882338946e-136,1.0645775502157,0.173,0.125,3.27541116850263e-132,"Health","HNRNPR"
"Trim30a",1294,1.73095780393768e-207,0.566242270218729,0.261,0.192,4.69660780942411e-203,"CKD","TRIM5"
"Trim30a",159,5.60206240949051e-135,-0.437126093686626,0.156,0.232,1.52000759356706e-130,"Health","TRIM5"
"Trim30a",1162,3.69859834476887e-20,-0.28210973278842,0.209,0.221,1.00354068888614e-15,"AKI","TRIM5"
"Mtss1",818,7.63405203132696e-170,-0.483572103340784,0.199,0.256,2.07134733765994e-165,"AKI","MTSS1"
"Mtss1",160,8.14946679105251e-135,0.59425943952647,0.27,0.22,2.21119482441628e-130,"Health","MTSS1"
"Psd3",1037,2.95343292343282e-61,0.216273344761659,0.165,0.131,8.01354955115026e-57,"AKI","PSD3"
"Psd3",161,1.27703387022217e-134,-0.504872547757521,0.097,0.159,3.46497600007382e-130,"Health","PSD3"
"Syn3",828,2.31417802105885e-165,-0.571539217610141,0.098,0.145,6.27905922453899e-161,"AKI","SYN3"
"Syn3",162,3.62971256338818e-134,0.562896502155789,0.164,0.113,9.84849909824115e-130,"Health","SYN3"
"Apbb2",790,1.66677250509027e-186,-0.506938873769946,0.16,0.22,4.52245383806144e-182,"AKI","APBB2"
"Apbb2",164,1.49910192461129e-132,0.639145195933332,0.235,0.183,4.06751325204782e-128,"Health","APBB2"
"Ghr",723,2.74599258068928e-274,-1.45228054025083,0.275,0.316,7.45070166918422e-270,"AKI","GHR"
"Ghr",165,2.07035986486833e-132,1.13237918092931,0.317,0.293,5.61750742134725e-128,"Health","GHR"
"Ghr",1516,5.82136373357213e-57,0.359791863561624,0.316,0.289,1.57951062183012e-52,"CKD","GHR"
"Itgb1",611,0,0.7866343698197,0.145,0.06,0,"AKI","ITGB1"
"Itgb1",166,2.74598521241671e-132,-0.479855872702911,0.058,0.108,7.45068167685025e-128,"Health","ITGB1"
"Itgb1",1287,1.13787250290933e-216,-0.582802003054193,0.062,0.117,3.08738946214389e-212,"CKD","ITGB1"
"Zfand3",167,3.71410024125549e-131,-0.300221419609326,0.176,0.257,1.00774681845985e-126,"Health","ZFAND3"
"Anxa4",168,9.47276311311624e-131,-0.411091915343745,0.069,0.123,2.57024481548183e-126,"Health","ANXA4"
"Anxa4",900,3.47877135675088e-123,0.222465618706088,0.136,0.092,9.43895032227217e-119,"AKI","ANXA4"
"Tead1",771,2.07109196181919e-205,0.496389769684358,0.251,0.185,5.61949382000401e-201,"AKI","TEAD1"
"Tead1",1612,2.45120827629684e-28,-0.251921968379039,0.2,0.222,6.65086341607621e-24,"CKD","TEAD1"
"Tead1",169,1.07811233907423e-130,-0.449159313354724,0.159,0.229,2.9252422096101e-126,"Health","TEAD1"
"Luzp1",1619,1.31015963819753e-24,-0.264317807980994,0.139,0.162,3.55485614632137e-20,"CKD","LUZP1"
"Luzp1",780,8.72948514371013e-193,0.880715421938061,0.187,0.128,2.36857120404287e-188,"AKI","LUZP1"
"Luzp1",172,3.59444369893628e-128,-1.26725395344885,0.11,0.166,9.75280408832381e-124,"Health","LUZP1"
"Alas1",173,4.20422540710469e-128,0.705257407488448,0.114,0.072,1.14073247970972e-123,"Health","ALAS1"
"Kcnk5",174,4.02523489319601e-127,0.528036279810289,0.194,0.141,1.09216698357087e-122,"Health","KCNK5"
"Kcnk5",939,1.04149531707297e-98,-0.353244059261365,0.13,0.17,2.8258892438141e-94,"AKI","KCNK5"
"Gk",175,1.31462977739433e-126,0.671411675786913,0.171,0.125,3.56698497500404e-122,"Health","GK3P"
"Gk",1296,8.92390456526693e-202,0.434868133308134,0.175,0.113,2.42132302569388e-197,"CKD","GK3P"
"Gk",677,0,-1.00559605114936,0.085,0.174,0,"AKI","GK3P"
"Myo9a",176,1.49301293764526e-126,-0.339758571784238,0.128,0.195,4.05099200371289e-122,"Health","MYO9A"
"Myo9a",1628,2.07761186435854e-20,0.241432286953988,0.192,0.175,5.63718427156403e-16,"CKD","MYO9A"
"Arih1",178,1.05478562347597e-125,-0.308524340888634,0.171,0.249,2.86194983217736e-121,"Health","ARIH1"
"Sgms1",782,1.45519644425428e-191,0.406298318176709,0.282,0.215,3.94838451219513e-187,"AKI","SGMS1"
"Sgms1",179,3.3349605881138e-124,-0.369074122046717,0.186,0.26,9.04874856372917e-120,"Health","SGMS1"
"Smad3",926,1.3779285473727e-107,0.550629741779671,0.152,0.116,3.73873352758634e-103,"AKI","SMAD3"
"Smad3",180,3.65387103754095e-124,-0.487643282045614,0.088,0.143,9.91404828615986e-120,"Health","SMAD3"
"Smad3",1659,0.00759314052683726,-0.290856442786191,0.133,0.131,1,"CKD","SMAD3"
"Pde10a",893,7.87770859917381e-127,0.860395910396986,0.111,0.076,2.13745867421383e-122,"AKI","PDE10A"
"Pde10a",181,2.23996709556158e-123,-0.844699095439359,0.056,0.101,6.07770272038723e-119,"Health","PDE10A"
"Stxbp5l",899,1.88459089521805e-123,-0.446431172680262,0.065,0.1,5.11346047599514e-119,"AKI","STXBP5L"
"Stxbp5l",182,1.49052631940192e-121,0.567073987657459,0.117,0.076,4.04424506243322e-117,"Health","STXBP5L"
"Ctnna1",183,1.65114358795841e-120,-0.310758251949427,0.158,0.23,4.48004789720755e-116,"Health","CTNNA1"
"Ctnna1",955,2.32033668556727e-87,0.274365050138596,0.24,0.196,6.29576952894967e-83,"AKI","CTNNA1"
"Cd36",184,7.67658811536075e-120,0.593818070343529,0.127,0.082,2.08288865334083e-115,"Health","CD36"
"Cd36",830,6.5688911623849e-165,-0.566859162342747,0.067,0.111,1.7823372390899e-160,"AKI","CD36"
"Rassf3",185,2.41958949026378e-119,0.489712211780366,0.141,0.095,6.56507216393272e-115,"Health","RASSF3"
"Rassf3",1123,2.1669513968415e-32,-0.212523777389267,0.093,0.113,5.87958922505005e-28,"AKI","RASSF3"
"Chka",1394,4.98270440742118e-99,-0.5151697350774,0.094,0.133,1.35195718686559e-94,"CKD","CHKA"
"Chka",186,1.0663756464945e-118,-0.59775711305406,0.079,0.13,2.89339704163353e-114,"Health","CHKA"
"Chka",609,0,0.795635756379098,0.158,0.088,0,"AKI","CHKA"
"Wdr17",775,3.96480075937418e-198,-0.936235778015069,0.092,0.141,1.075769390041e-193,"AKI","WDR17"
"Wdr17",1604,2.04578828932931e-30,0.284612439836021,0.132,0.112,5.55083736543722e-26,"CKD","WDR17"
"Wdr17",187,1.19075648388915e-118,0.775434803363617,0.155,0.109,3.23087956773643e-114,"Health","WDR17"
"Gpr137b",188,1.6004853278838e-118,0.503218327792152,0.103,0.064,4.3425968401471e-114,"Health","GPR137B"
"Ppargc1a",693,0,-1.2867651617268,0.187,0.32,0,"AKI","PPARGC1A"
"Ppargc1a",1230,0,0.670515130366754,0.335,0.222,0,"CKD","PPARGC1A"
"Ppargc1a",189,7.1556084006913e-118,0.653987464708208,0.296,0.252,1.94153122735957e-113,"Health","PPARGC1A"
"Ror1",190,1.92123775937613e-117,0.38673892009147,0.206,0.152,5.21289441251526e-113,"Health","ROR1"
"Ror1",896,1.95187733446212e-124,-0.37881190080365,0.138,0.184,5.29602877159608e-120,"AKI","ROR1"
"Mapt",1026,1.72449925768442e-65,-0.356883238666086,0.096,0.124,4.67908383587515e-61,"AKI","MAPT"
"Mapt",191,2.38758783106242e-115,0.487597715040139,0.148,0.101,6.47824206202166e-111,"Health","MAPT"
"Fam13a",906,1.51458901033918e-119,-0.525807151859103,0.079,0.116,4.1095343617533e-115,"AKI","FAM13A"
"Fam13a",192,5.12678586112246e-115,0.526270191181927,0.135,0.09,1.39105080769836e-110,"Health","FAM13A"
"Uvrag",1113,2.27754278634e-35,-0.346260276927552,0.1,0.119,6.17965684217633e-31,"AKI","UVRAG"
"Uvrag",194,4.25782108150396e-113,0.527550320065221,0.147,0.101,1.15527459404447e-108,"Health","UVRAG"
"Tfdp2",195,5.46832426320463e-113,0.76746539479934,0.121,0.081,1.48372042233531e-108,"Health","TFDP2"
"Tfdp2",889,1.93574287009102e-129,-0.646705682786133,0.069,0.105,5.25225112941795e-125,"AKI","TFDP2"
"Tpm3",1295,1.10341289398171e-202,-0.574792041583374,0.064,0.116,2.99389020524056e-198,"CKD","TPM3"
"Tpm3",612,0,0.761199227754506,0.143,0.063,0,"AKI","TPM3"
"Tpm3",196,1.13122614635384e-112,-0.445552830034203,0.061,0.108,3.06935590290186e-108,"Health","TPM3"
"Camk2b",197,2.48425442974826e-112,-0.414277449847667,0.068,0.118,6.74052754423597e-108,"Health","CAMK2B"
"Camk2b",1643,3.38357124341194e-16,-0.369711506986675,0.099,0.112,9.18064385474961e-12,"CKD","CAMK2B"
"Camk2b",858,7.32549551517457e-153,0.576736077187358,0.132,0.087,1.98762669813232e-148,"AKI","CAMK2B"
"Cobl",903,6.83705486845431e-121,0.335245786037813,0.14,0.098,1.85509809745771e-116,"AKI","COBL"
"Cobl",198,5.61036198720765e-112,-0.450857463814717,0.077,0.127,1.52225951798905e-107,"Health","COBL"
"Pitpna",199,1.04989633078201e-111,-0.260893896778381,0.091,0.15,2.84868371431082e-107,"Health","PITPNA"
"Pitpna",1446,4.38917712540882e-79,0.20421971644432,0.164,0.123,1.19091542943718e-74,"CKD","PITPNA"
"Bcl11b",200,2.54774188429927e-111,0.439797936085301,0.113,0.073,6.91278805466921e-107,"Health","BCL11B"
"Map4",1274,2.15036902528468e-239,-0.577138654243668,0.093,0.159,5.83459627630491e-235,"CKD","MAP4"
"Map4",618,0,0.700144559836694,0.191,0.093,0,"AKI","MAP4"
"Map4",201,4.75971795608143e-111,-0.335659988088588,0.093,0.147,1.29145427302358e-106,"Health","MAP4"
"Mtmr12",203,7.46987572435044e-111,0.490999678165441,0.196,0.146,2.026801380288e-106,"Health","MTMR12"
"Mtmr12",1144,6.94914617898444e-27,-0.240901445890772,0.146,0.165,1.88551183274385e-22,"AKI","MTMR12"
"Vwa8",785,3.50403599980527e-188,-0.554408966800713,0.123,0.177,9.50750087827163e-184,"AKI","VWA8"
"Vwa8",204,8.75605715195773e-111,0.525756602768614,0.19,0.143,2.37578098704069e-106,"Health","VWA8"
"Dennd5b",1593,6.62590142257105e-35,-0.26702078084406,0.091,0.112,1.7978058329862e-30,"CKD","DENND5B"
"Dennd5b",205,2.60510030084561e-110,0.423235557858462,0.14,0.095,7.06841864628439e-106,"Health","DENND5B"
"Dpf3",206,7.59506391477347e-110,0.446943761311764,0.13,0.088,2.06076869199549e-105,"Health","DPF3"
"Dpf3",932,7.07070339369387e-103,-0.315004754451165,0.077,0.112,1.91849395181096e-98,"AKI","DPF3"
"Jarid2",792,4.92643273341598e-186,-0.637529580762356,0.104,0.157,1.33668899355776e-181,"AKI","JARID2"
"Jarid2",207,1.99076186462262e-109,0.823429923104423,0.165,0.125,5.40153416728056e-105,"Health","JARID2"
"Tulp3",992,2.98296872510399e-76,-0.405742706004699,0.129,0.161,8.09368904182464e-72,"AKI","TULP3"
"Tulp3",208,6.02230497157481e-109,0.525506992409038,0.184,0.137,1.63403200793739e-104,"Health","TULP3"
"Slco1a6",209,7.40145634361313e-109,0.60923073871608,0.195,0.151,2.00823714971255e-104,"Health","SLCO1A2"
"Slco1a6",781,1.3788005932972e-192,-0.609591898903237,0.129,0.184,3.74109964979328e-188,"AKI","SLCO1A2"
"Lmo7",210,8.15700097578621e-109,0.620490114487874,0.148,0.104,2.21323907476007e-104,"Health","LMO7"
"Lmo7",1049,8.22930567348124e-57,-0.397517670579236,0.099,0.125,2.23285750838567e-52,"AKI","LMO7"
"Rbm39",211,1.01637512655734e-108,-0.264560780439987,0.164,0.239,2.75773063088802e-104,"Health","RBM39"
"Plcxd3",1645,5.19492831774363e-15,0.282376577353046,0.183,0.169,1.40953990045338e-10,"CKD","PLCXD3"
"Plcxd3",212,4.08174531977173e-108,-0.497227903116043,0.129,0.186,1.10749995761366e-103,"Health","PLCXD3"
"Mob3b",213,8.67758859904549e-108,0.455754848146174,0.209,0.158,2.35449011457901e-103,"Health","MOB3B"
"Mob3b",1010,4.62784757599603e-70,-0.352178332151776,0.151,0.183,1.255673882795e-65,"AKI","MOB3B"
"Med13l",214,2.49083876983505e-107,-0.360476300561201,0.155,0.217,6.75839283419345e-103,"Health","MED13L"
"Med13l",1011,8.06953214624675e-70,0.228095365630988,0.227,0.186,2.18950615724113e-65,"AKI","MED13L"
"Clybl",864,6.83438793862551e-149,-0.465327504553223,0.164,0.216,1.85437447938726e-144,"AKI","CLYBL"
"Clybl",215,7.59431398794737e-107,0.471800977529813,0.231,0.183,2.06056521434976e-102,"Health","CLYBL"
"Paqr5",216,1.19070116968862e-106,-0.317336028183239,0.166,0.231,3.23072948371614e-102,"Health","PAQR5"
"Rab11fip3",1444,1.94484935121842e-79,0.216320160608088,0.211,0.165,5.27695974466094e-75,"CKD","RAB11FIP3"
"Rab11fip3",717,6.73662030368224e-286,-0.690786195586982,0.142,0.212,1.8278471869981e-281,"AKI","RAB11FIP3"
"Rab11fip3",217,1.37604923877167e-106,0.60343460942004,0.214,0.172,3.73363439955918e-102,"Health","RAB11FIP3"
"Trio",773,7.36759425466634e-204,0.607260330089718,0.312,0.246,1.99904934911862e-199,"AKI","TRIO"
"Trio",1579,8.1212425109913e-39,-0.386599019379578,0.262,0.283,2.20353673050727e-34,"CKD","TRIO"
"Trio",218,6.92361262564768e-106,-0.443854533851969,0.22,0.29,1.87858381371699e-101,"Health","TRIO"
"Col4a3",698,0,-1.46138216954928,0.151,0.342,0,"AKI","COL4A3"
"Col4a3",219,1.75673041668328e-105,0.591919863938484,0.294,0.249,4.76653663958675e-101,"Health","COL4A3"
"Col4a3",1221,0,0.847045872112524,0.372,0.197,0,"CKD","COL4A3"
"Klhl3",221,2.5696355554294e-104,0.867114289831009,0.102,0.065,6.97219215254659e-100,"Health","KLHL3"
"Dapk1",222,1.25471584206229e-103,-0.344724451768761,0.165,0.228,3.4044204942676e-99,"Health","DAPK1"
"Trabd2b",1270,7.52775994223964e-251,0.442431363486058,0.349,0.262,2.04250710512788e-246,"CKD","TRABD2B"
"Trabd2b",223,2.27635486196583e-103,0.511153381003535,0.323,0.285,6.17643364697189e-99,"Health","TRABD2B"
"Trabd2b",655,0,-0.855983513417497,0.234,0.339,0,"AKI","TRABD2B"
"Slc9a8",224,7.7343538849371e-102,0.570232400624068,0.1,0.064,2.09856223959998e-97,"Health","SLC9A8"
"Slc13a1",1092,2.8590102803141e-39,0.590151076898613,0.191,0.172,7.75735259357624e-35,"AKI","SLC13A1"
"Slc13a1",225,2.77042741916394e-101,-0.799260780886666,0.14,0.192,7.51700071641752e-97,"Health","SLC13A1"
"Prex2",226,2.80898863292025e-101,0.538680619146989,0.102,0.066,7.62162885770252e-97,"Health","PREX2"
"Kank1",227,3.16570884758153e-101,0.4720226636093,0.237,0.189,8.58951781614296e-97,"Health","KANK1"
"Kank1",866,4.61148418242678e-146,-0.521493556787153,0.172,0.22,1.25123400321786e-141,"AKI","KANK1"
"Slc25a13",228,6.57662778728004e-101,0.444090706682207,0.169,0.123,1.78443641752269e-96,"Health","SLC25A13"
"Slc25a13",1487,2.00408292983193e-66,-0.299157439195553,0.111,0.144,5.43767821351296e-62,"CKD","SLC25A13"
"Unc13b",230,3.85240372491973e-99,-0.340150922042207,0.073,0.118,1.04527270268247e-94,"Health","UNC13B"
"Mcf2l",231,1.6171423794973e-97,0.361839411863624,0.115,0.076,4.38779241829002e-93,"Health","MCF2L"
"Mcf2l",765,1.68307435870975e-215,-0.419706004569896,0.057,0.106,4.56668565748716e-211,"AKI","MCF2L"
"Tpk1",232,1.86034431198944e-97,0.442216514220782,0.155,0.111,5.04767222172095e-93,"Health","TPK1"
"Tpk1",876,7.4659532813287e-137,-0.473056255794258,0.096,0.14,2.02573710382292e-132,"AKI","TPK1"
"Grm7",1647,2.99680861392931e-13,0.215771193649015,0.125,0.114,8.13124081217439e-09,"CKD","GRM7"
"Grm7",233,5.10071618852716e-97,-0.589165388280355,0.084,0.127,1.38397732343307e-92,"Health","GRM7"
"Tmcc1",1517,6.26748120153178e-57,0.234496775610684,0.127,0.097,1.70055567441162e-52,"CKD","TMCC1"
"Tmcc1",234,6.14204826231431e-97,-0.342723588373308,0.071,0.117,1.66652195501374e-92,"Health","TMCC1"
"Esrrb",672,0,-0.990878414969541,0.068,0.133,0,"AKI","ESRRB"
"Esrrb",236,2.35247499307044e-96,0.570869826334991,0.136,0.096,6.38297039869803e-92,"Health","ESRRB"
"Esrrb",1347,1.38105298285404e-131,0.50751714693363,0.132,0.09,3.74721105837787e-127,"CKD","ESRRB"
"Lims1",608,0,0.802818701139978,0.174,0.095,0,"AKI","LIMS4"
"Lims1",1332,2.0636613920228e-149,-0.583227878364983,0.097,0.148,5.59933245497546e-145,"CKD","LIMS4"
"Lims1",237,2.43159190340313e-96,-0.508720153049361,0.092,0.14,6.59763831150371e-92,"Health","LIMS4"
"Arhgap42",238,3.74696167698339e-96,0.557231036260272,0.313,0.284,1.0166631118159e-91,"Health","ARHGAP42"
"Arhgap42",1636,2.81628525038623e-19,-0.275073564377896,0.285,0.293,7.64142676987294e-15,"CKD","ARHGAP42"
"Mast2",718,3.9295786599951e-285,1.02893268389975,0.151,0.089,1.06621257781647e-280,"AKI","MAST2"
"Mast2",1419,6.02497536874936e-88,-0.736244128680085,0.094,0.128,1.63475656680276e-83,"CKD","MAST2"
"Mast2",239,4.17112528961835e-95,-0.709129357098798,0.081,0.126,1.13175142483215e-90,"Health","MAST2"
"Sufu",240,4.43161010761392e-95,0.412195542878532,0.116,0.078,1.20242877049889e-90,"Health","SUFU"
"Sufu",885,9.64548426227768e-131,-0.466468648011937,0.065,0.102,2.6171092448838e-126,"AKI","SUFU"
"Ctdspl",1616,2.68445975931144e-26,0.220692161203367,0.125,0.107,7.28374466493973e-22,"CKD","CTDSPL"
"Ctdspl",241,4.66354103977447e-95,0.442539004260704,0.147,0.104,1.26535859032201e-90,"Health","CTDSPL"
"Ctdspl",832,1.11207735190964e-162,-0.551395189390669,0.087,0.134,3.01739947893644e-158,"AKI","CTDSPL"
"Erc1",613,0,0.7513060779813,0.193,0.116,0,"AKI","ERC1"
"Erc1",1362,1.10982490935983e-118,-0.513974472957196,0.12,0.166,3.01128792656603e-114,"CKD","ERC1"
"Erc1",242,1.1004792602506e-94,-0.516201504232071,0.111,0.16,2.98593037683794e-90,"Health","ERC1"
"Exoc6b",1511,2.82498633625323e-58,-0.279867554644638,0.113,0.145,7.6650354261559e-54,"CKD","EXOC6B"
"Exoc6b",243,1.97182263142782e-94,-0.333501796249441,0.094,0.144,5.35014634585311e-90,"Health","EXOC6B"
"Exoc6b",758,4.07417163587405e-230,0.45511521457538,0.169,0.106,1.10544498996171e-225,"AKI","EXOC6B"
"Fmn1",244,1.21349304506702e-93,-0.362100369214422,0.183,0.244,3.29257067918035e-89,"Health","FMN1"
"Fmn1",946,1.05254646252757e-93,0.26290039713629,0.259,0.21,2.85587431677605e-89,"AKI","FMN1"
"Son",245,2.98012796444095e-93,-0.27368985764307,0.07,0.116,8.08598120591763e-89,"Health","SON"
"Son",1082,2.5486110963191e-45,0.248440117108859,0.119,0.096,6.9151464876426e-41,"AKI","SON"
"Sh3d19",246,3.81957244794827e-93,-0.408574616793464,0.089,0.135,1.0363645923018e-88,"Health","SH3D19"
"Sh3d19",811,6.32691563023479e-175,0.411296063255702,0.155,0.102,1.71668201795161e-170,"AKI","SH3D19"
"Abat",247,4.52876896984519e-93,0.415257528155041,0.104,0.068,1.22879088458809e-88,"Health","ABAT"
"Erbb4",990,6.43312924720336e-77,-0.432405036655008,0.23,0.266,1.74550095864369e-72,"AKI","ERBB4"
"Erbb4",1259,3.96565247606864e-295,0.659037775830174,0.307,0.22,1.0760004863317e-290,"CKD","ERBB4"
"Erbb4",248,1.02657069273452e-91,-0.348444086259788,0.199,0.264,2.78539426059657e-87,"Health","ERBB4"
"Veph1",838,7.62583567070128e-161,-0.498577912972435,0.101,0.149,2.06911799253138e-156,"AKI","VEPH1"
"Veph1",249,1.24302491932775e-91,0.363789284092545,0.164,0.118,3.37269951361199e-87,"Health","VEPH1"
"Veph1",1614,4.46454214730873e-27,0.233849731908959,0.141,0.121,1.21136422082928e-22,"CKD","VEPH1"
"Timp3",251,3.4754079831071e-91,0.453016345399776,0.103,0.068,9.4298244805645e-87,"Health","TIMP3"
"Dhdds",252,3.74621250878996e-91,0.438168023575324,0.145,0.103,1.01645984000998e-86,"Health","DHDDS"
"Fut8",253,2.59588147121094e-89,0.483725230884192,0.168,0.127,7.04340519583665e-85,"Health","FUT8"
"Fut8",1163,5.35495858846006e-20,-0.24498822080016,0.128,0.142,1.45296091380687e-15,"AKI","FUT8"
"Arhgap32",1147,6.43231211915483e-26,-0.238927764464778,0.087,0.103,1.74527924729028e-21,"AKI","ARHGAP32"
