"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
"1542",2.30865923430107e-300,-0.324897903332359,0.351,0.436,7.74832212216124e-296,Control,TANK,-0.085
"1543",1.47096176864297e-299,-0.29508983143422,0.342,0.41,4.93684188791953e-295,Control,DARS,-0.068
"1544",1.56735064474896e-299,0.272849034834265,0.701,0.612,5.26034223390645e-295,Control,SRRM2,0.089
"1545",1.84362981685351e-299,-0.314573729904966,0.468,0.527,6.18759039132374e-295,Control,CYSTM1,-0.059
"1546",2.70588552944465e-299,-0.289787342000172,0.129,0.204,9.08149301392214e-295,Control,DDR1,-0.075
"1547",3.46309986779765e-299,0.331784108197362,0.457,0.363,1.16228557763025e-294,Control,GALNT11,0.094
"1548",8.31103841723001e-299,0.265366687579846,0.509,0.397,2.78935071359074e-294,Control,KIDINS220,0.112
"1549",2.26822593385752e-298,0.304481412217949,0.359,0.257,7.61261987921261e-294,Control,SUCLG1,0.102
"1550",2.55246907115223e-298,-0.324560809101292,0.211,0.285,8.5665966966011e-294,Control,YBX1,-0.074
"1551",3.34469419466598e-298,0.286082950754757,0.651,0.546,1.1225462656138e-293,Control,TSPAN9,0.105
"1552",6.39941342326053e-298,0.51274945032735,0.369,0.289,2.1477711331147e-293,Control,FRY,0.08
"1553",7.82296927096726e-298,-0.318967096740547,0.205,0.273,2.62554494672203e-293,Control,SERINC2,-0.068
"1554",1.07802256552166e-297,0.287640085755817,0.594,0.492,3.61805933440378e-293,Control,CBFA2T2,0.102
"1555",1.59404436348097e-297,-0.256577015770574,0.067,0.126,5.34993169271485e-293,Control,TMEM160,-0.059
"1556",2.39305500762673e-297,-0.331841596871065,0.23,0.288,8.03157121659681e-293,Control,ATP5MG,-0.058
"1557",3.01649050167818e-297,0.40492324428028,0.54,0.441,1.01239454217323e-292,Control,PCAT1,0.099
"1558",3.74260309155321e-297,-0.543206842774784,0.106,0.179,1.25609244958709e-292,Control,VCAM1,-0.073
"1559",6.04573475526666e-297,0.228482529278092,0.203,0.119,2.0290694985626e-292,Control,SIRT5,0.084
"1560",7.95447605588928e-297,1.83350257826698,0.202,0.124,2.66968125387756e-292,Control,SLC8A1,0.078
"1561",3.25950996553246e-296,-0.462835972021737,0.078,0.145,1.093956734632e-291,Control,CDKN1C,-0.067
"1562",3.53800668186593e-296,0.212135562416327,0.241,0.15,1.18742580256784e-291,Control,NDST1,0.091
"1563",9.2454968446052e-296,0.244511882016519,0.765,0.674,3.1029736509864e-291,Control,SETBP1,0.091
"1564",1.12858449362505e-295,-0.375864936802298,0.122,0.189,3.78775527750441e-291,Control,TNFRSF11B,-0.067
"1565",1.6769542789611e-295,-0.250637112389773,0.085,0.157,5.62819395104925e-291,Control,APOL2,-0.072
"1566",2.11325382823558e-295,-0.32312137155634,0.292,0.353,7.09250249832425e-291,Control,TMEM59,-0.061
"1567",2.15180343503882e-294,0.350874219396999,0.57,0.491,7.2218826886773e-290,Control,MIA2,0.079
"1568",2.68230342179266e-294,-0.307657705678636,0.193,0.283,9.00234674422053e-290,Control,MPZL1,-0.09
"1569",2.86356341383094e-294,-0.337532619343826,0.165,0.208,9.6106915294994e-290,Control,FXYD2,-0.043
"1570",4.13634548554097e-294,0.222285260712823,0.207,0.122,1.38824027185726e-289,Control,MFSD4B,0.085
"1571",1.26614385322754e-293,0.255535653742372,0.363,0.257,4.24943200020226e-289,Control,RAB30-AS1,0.106
"1572",1.33983214504932e-293,0.270716105291262,0.284,0.189,4.49674464521453e-289,Control,SMC5-AS1,0.095
"1573",1.56435586652924e-293,0.209755884419956,0.882,0.845,5.25029115924544e-289,Control,RERE,0.037
"1574",2.51307096624182e-293,-0.230731303228301,0.074,0.143,8.43436877690081e-289,Control,PLIN3,-0.069
"1575",2.66888791599907e-293,0.216744274209664,0.11,0.05,8.95732162367607e-289,Control,GRIA3,0.06
"1576",1.10389828316728e-292,-0.437537129331074,0.307,0.396,3.70490341796604e-288,Control,TNFSF10,-0.089
"1577",1.74921385603713e-292,-0.332411977990436,0.201,0.261,5.87071154363181e-288,Control,COX6C,-0.06
"1578",3.44027626792265e-292,-0.243699166994335,0.065,0.135,1.1546255210402e-287,Control,MAP3K20,-0.07
"1579",3.76960758335957e-292,0.260128130194183,0.198,0.116,1.26515569712714e-287,Control,IDH1,0.082
"1580",8.51897674033839e-292,0.219290398512185,0.151,0.079,2.85913897359237e-287,Control,PPP1R26-AS1,0.072
"1581",2.02019664683205e-291,0.224429760142481,0.142,0.072,6.78018398609772e-287,Control,AQP7,0.07
"1582",3.05583106230294e-291,0.274325663204388,0.38,0.273,1.02559802113011e-286,Control,CWF19L2,0.107
"1583",3.25412918417004e-291,-0.246914751408089,0.061,0.117,1.09215083679115e-286,Control,COPS9,-0.056
"1584",3.42665539194839e-291,-0.324663482618046,0.278,0.349,1.15005408264572e-286,Control,GABARAPL1,-0.071
"1585",4.08941346922879e-291,-0.29184200876231,0.762,0.807,1.37248894854257e-286,Control,APP,-0.045
"1586",8.24160049616652e-291,-0.257385694258446,0.11,0.193,2.76604595852341e-286,Control,AKR1B1,-0.083
"1587",1.96634428052334e-290,0.335883755548933,0.289,0.193,6.59944467429244e-286,Control,ROR1,0.096
"1588",2.68115299481317e-290,-0.303085291005801,0.298,0.407,8.99848568119197e-286,Control,AHNAK,-0.109
"1589",2.84157340863065e-290,0.29227229846368,0.308,0.21,9.53688867404617e-286,Control,TMEM116,0.098
"1590",3.75556549848194e-290,-0.289399492811714,0.139,0.21,1.26044289260051e-285,Control,VPS28,-0.071
"1591",9.32650507549011e-290,0.502511540165384,0.404,0.328,3.13016163343599e-285,Control,GRB10,0.076
"1592",1.11450522486193e-289,0.326553233435292,0.264,0.175,3.7405024356816e-285,Control,KCP,0.089
"1593",1.12446672490125e-289,0.287325774941604,0.233,0.149,3.77393522211357e-285,Control,ACADL,0.084
"1594",1.55335724033698e-289,-0.273341915656042,0.127,0.198,5.21337757001897e-285,Control,CBR1,-0.071
"1595",1.72511796271509e-289,0.355012939052776,0.294,0.206,5.7898409064644e-285,Control,RAP1GAP2,0.088
"1596",3.33829648494633e-289,0.260764063846154,0.523,0.412,1.12039906627769e-284,Control,ATAD2B,0.111
"1597",4.12796999871106e-289,0.237045529733117,0.313,0.213,1.38542929096741e-284,Control,FAM185A,0.1
"1598",4.51247426497294e-289,-0.310607524864794,0.177,0.245,1.51447661281022e-284,Control,ATP5F1D,-0.068
"1599",1.67230408595306e-288,0.345155499839186,0.239,0.163,5.61258697327567e-284,Control,AGPAT4,0.076
"1600",2.54765853510415e-288,-0.341016002356013,0.077,0.147,8.55045157551655e-284,Control,DDX60L,-0.07
"1601",4.08171796050656e-288,-0.268674930156022,0.086,0.154,1.36990618190521e-283,Control,LSM7,-0.068
"1602",4.42937388843954e-288,0.263760269682772,0.181,0.106,1.48658646443808e-283,Control,ALDH8A1,0.075
"1603",5.12348551990586e-288,-0.33401981815253,0.268,0.322,1.7195442101908e-283,Control,BCAM,-0.054
"1604",7.39114584000451e-288,-0.31236355893918,0.19,0.274,2.48061636682231e-283,Control,FAM3C,-0.084
"1605",1.36556696637288e-287,0.303113302740704,0.248,0.161,4.58311585254064e-283,Control,GPR39,0.087
"1606",1.37758703894829e-287,0.227713972169074,0.18,0.102,4.62345762011825e-283,Control,ZNF627,0.078
"1607",2.0334279598948e-287,-0.328755860822411,0.308,0.388,6.82459091899893e-283,Control,EGLN1,-0.08
"1608",2.82440970411035e-287,0.301924093715586,0.51,0.404,9.47928384893517e-283,Control,COBL,0.106
"1609",7.29388112002874e-287,0.205621516239621,0.122,0.059,2.44797238150405e-282,Control,TIPIN,0.063
"1610",7.84208972708924e-287,0.382610245957489,0.333,0.289,2.63196215420569e-282,Control,SLC1A1,0.044
"1611",8.26258802072434e-287,0.255784535302018,0.614,0.507,2.7730897915155e-282,Control,WDR70,0.107
"1612",1.07458296329362e-286,0.226778326661687,0.247,0.156,3.60651534140604e-282,Control,KLHDC4,0.091
"1613",1.55658230125055e-286,0.267256545405015,0.181,0.106,5.22420151945709e-282,Control,C11orf65,0.075
"1614",2.87625849749361e-286,0.250966980284367,0.263,0.171,9.65329876928804e-282,Control,OPA3,0.092
"1615",3.25549764511319e-286,-0.263700554530469,0.479,0.575,1.09261011965289e-281,Control,MYO1E,-0.096
"1616",4.01298646490949e-286,-0.21929955991494,0.048,0.105,1.34683851735292e-281,Control,SOD2.1,-0.057
"1617",4.45490001151434e-286,0.261403083062684,0.519,0.408,1.49515354186444e-281,Control,COA1,0.111
"1618",3.0027682844103e-285,0.264163736335221,0.311,0.212,1.00778909161378e-280,Control,NSUN6,0.099
"1619",5.34728565062679e-285,-0.245120834203863,0.07,0.136,1.79465601006336e-280,Control,JPT1,-0.066
"1620",7.84202254755965e-285,0.229050474614537,0.135,0.069,2.63193960741197e-280,Control,NAAA,0.066
"1621",1.28918952216367e-284,0.243178183607356,0.702,0.607,4.32677787428569e-280,Control,SETD2,0.095
"1622",1.94396265560486e-284,-0.238154363253228,0.063,0.117,6.52432746474104e-280,Control,SSR4,-0.054
"1623",2.80567091860505e-284,0.314258805272888,0.397,0.296,9.41639273702227e-280,Control,ATG10,0.101
"1624",4.76716657289326e-284,0.29473684637493,0.478,0.371,1.59995644519444e-279,Control,CPLANE1,0.107
"1625",5.03733211530728e-284,-0.200596463360002,0.047,0.103,1.69062940453943e-279,Control,PPP1R14B,-0.056
"1626",8.0099774285978e-284,0.249107218532187,0.524,0.413,2.68830862458599e-279,Control,RCOR3,0.111
"1627",9.77281101924569e-284,0.352349330519914,0.664,0.618,3.27995083427924e-279,Control,LRMDA,0.046
"1628",1.97955437849108e-283,0.229622758945923,0.296,0.199,6.64378040509177e-279,Control,ZNF280D,0.097
"1629",5.33930878371451e-283,-0.314545765036663,0.47,0.548,1.79197881399026e-278,Control,GNAS,-0.0780000000000001
"1630",5.6364520517337e-283,0.492985086953728,0.244,0.164,1.89170603760286e-278,Control,HS6ST2,0.08
"1631",7.58781220849742e-283,0.31352090200875,0.394,0.295,2.54662153341591e-278,Control,ITGB5,0.099
"1632",8.82214972879445e-283,-0.288429646395688,0.116,0.184,2.96088989197799e-278,Control,HSBP1,-0.068
"1633",1.42029327747622e-282,-0.263804079498593,0.077,0.141,4.76678829786571e-278,Control,ANAPC11,-0.064
"1634",1.91801479825621e-282,0.302498624432518,0.755,0.707,6.43724126590748e-278,Control,PLEKHA7,0.048
"1635",5.40437155679272e-282,0.341716911954463,0.33,0.243,1.81381518189077e-277,Control,NMD3,0.087
"1636",6.12845880331096e-282,0.276985488976805,0.366,0.264,2.05683334356723e-277,Control,DMXL2,0.102
"1637",6.61726998435193e-282,0.209919269342445,0.132,0.066,2.2208881521482e-277,Control,TET1,0.066
"1638",8.6195969064052e-282,0.253855876335994,0.247,0.157,2.89290911372771e-277,Control,MYO15B,0.09
"1639",9.04691333068282e-282,0.219971389593506,0.188,0.108,3.03632505204377e-277,Control,PNPLA7,0.08
"1640",1.27268399507242e-281,0.276289655279582,0.166,0.091,4.27138202426205e-277,Control,SLC22A12,0.075
"1641",3.29057412029097e-281,0.271438659375652,0.537,0.432,1.10438248625205e-276,Control,CUL5,0.105
"1642",5.8663874261458e-281,-0.242233292092377,0.068,0.129,1.96887694796305e-276,Control,MRPL51,-0.061
"1643",7.08764189226433e-281,0.235064069640678,0.352,0.249,2.37875437188175e-276,Control,TNRC6C,0.103
"1644",1.25486216866569e-280,0.211849129412128,0.168,0.094,4.2115684104758e-276,Control,ASB13,0.074
"1645",1.38725516568534e-280,-0.344991923640169,0.494,0.536,4.65590578707312e-276,Control,MFHAS1,-0.042
"1646",2.74589132409712e-280,0.437814486956384,0.675,0.596,9.21576046193474e-276,Control,CADPS2,0.0790000000000001
"1647",3.72427625308414e-280,0.570355394943657,0.281,0.217,1.2499415960601e-275,Control,AC098829.1,0.064
"1648",4.08367864989824e-280,0.250940273114123,0.26,0.169,1.37056422847885e-275,Control,GSTO2,0.091
"1649",4.60631298442723e-280,0.260795623200391,0.412,0.306,1.54597076383347e-275,Control,SLX4IP,0.106
"1650",7.06172285351628e-280,0.263817400864472,0.2,0.119,2.37005542409713e-275,Control,ABHD17C,0.081
"1651",2.04279132996394e-279,-0.260024748392958,0.107,0.181,6.85601626162499e-275,Control,JPT2,-0.074
"1652",2.13349919251652e-279,-0.246942572763472,0.059,0.113,7.16044998992395e-275,Control,RPS15A,-0.054
"1653",2.23985261997699e-279,0.233857219237669,0.275,0.181,7.51739336316678e-275,Control,COQ4,0.094
"1654",2.41639436205152e-279,0.658850897825044,0.222,0.155,8.1099027579173e-275,Control,ENOX1,0.067
"1655",4.14129760754552e-279,0.296509123120442,0.275,0.183,1.38990230304443e-274,Control,LRP5,0.092
"1656",1.08859686251313e-278,-0.297117575335099,0.135,0.207,3.65354878996656e-274,Control,ZBTB20-AS5,-0.072
"1657",1.95768448291838e-278,0.213599579890491,0.344,0.242,6.57038066157067e-274,Control,HIP1R,0.102
"1658",5.94408319529523e-278,-0.209866446560751,0.067,0.135,1.99495320200499e-273,Control,FUT11,-0.068
"1659",7.66073547180915e-278,-0.309867880907851,0.427,0.481,2.57109603904859e-273,Control,PEBP1,-0.054
"1660",1.04957462594239e-277,0.219932272434373,0.251,0.161,3.52258235958785e-273,Control,ZNF346,0.09
"1661",1.34147547779512e-277,0.453731047520866,0.287,0.234,4.50225999857598e-273,Control,FMN1,0.053
"1662",1.74743887179296e-277,0.244279101908249,0.424,0.317,5.86475434151152e-273,Control,PPIP5K2,0.107
"1663",2.7411874727491e-277,0.220571241511464,0.246,0.157,9.19997339604054e-273,Control,UBN1,0.089
"1664",4.08307087994913e-277,0.241220736277478,0.29,0.195,1.37036024872853e-272,Control,ZNF251,0.095
"1665",4.43099710757633e-277,-0.310108213224853,0.5,0.516,1.48713124924477e-272,Control,ANXA4,-0.016
"1666",1.07481796608647e-276,-0.256098058050381,0.101,0.174,3.60730405777941e-272,Control,TNFRSF10D,-0.073
"1667",1.75275199601812e-276,-0.306465045228525,0.233,0.302,5.88258624903602e-272,Control,XPO5,-0.069
"1668",1.97750616983036e-276,0.248847424125913,0.211,0.128,6.63690620718464e-272,Control,AL645568.1,0.083
"1669",1.98328583860634e-276,-0.225167606218484,0.063,0.127,6.65630393153059e-272,Control,KLF5,-0.064
"1670",2.33159270068999e-276,-0.305981024176362,0.341,0.414,7.82529142205574e-272,Control,CAPZA2,-0.073
"1671",8.97521291682255e-276,0.331804745762996,0.236,0.151,3.01226095914398e-271,Control,SORCS2,0.085
"1672",9.48864328414362e-276,-0.62059204751036,0.464,0.496,3.18457845902428e-271,Control,EFNA5,-0.032
"1673",1.17833196544114e-275,0.213923799155982,0.119,0.057,3.95471774241354e-271,Control,SLC25A20,0.062
"1674",1.3128339067938e-275,-0.237863133697552,0.095,0.153,4.40613315798134e-271,Control,NRBP2,-0.058
"1675",2.04887353857865e-275,-0.302339551385336,0.438,0.49,6.87642937017768e-271,Control,STK24,-0.052
"1676",1.16926953332093e-274,-0.262039266942258,0.135,0.207,3.92430240773169e-270,Control,WBP2,-0.072
"1677",1.38500701838596e-274,0.36198143247338,0.347,0.248,4.64836055510697e-270,Control,MAL,0.099
"1678",2.67900505318945e-274,-0.339373576533617,0.186,0.25,8.99127675951444e-270,Control,PTMS,-0.064
"1679",6.45310976890818e-274,-0.30410221072582,0.076,0.117,2.16579270064096e-269,Control,NAPSA,-0.041
"1680",1.36267858718901e-273,0.316317312203464,0.544,0.452,4.57342187432377e-269,Control,AHCYL2,0.092
"1681",2.19893506908208e-273,0.251411225878622,0.404,0.298,7.38006587885328e-269,Control,ADGRA3,0.106
"1682",2.35707817835378e-273,0.313899319230104,0.25,0.165,7.91082578219095e-269,Control,TENM1,0.085
"1683",3.58423194444324e-273,0.217770370636652,0.351,0.249,1.20293992519404e-268,Control,EPS15L1,0.102
"1684",3.62857201064296e-273,0.216610093787932,0.17,0.096,1.21782133821199e-268,Control,AP006621.3,0.074
"1685",6.62070076250531e-273,0.286103557115717,0.275,0.184,2.22203958991203e-268,Control,AVEN,0.091
"1686",7.96508374264196e-273,-0.311161078189067,0.184,0.255,2.67324140570549e-268,Control,AGPAT5,-0.071
"1687",8.95591847976904e-273,-0.309257366395412,0.187,0.25,3.00578536018008e-268,Control,PFDN5,-0.063
"1688",1.49089283382402e-272,-0.301650219157984,0.115,0.191,5.00373452888018e-268,Control,C1S,-0.076
"1689",4.58425621264868e-272,0.408913497651936,0.293,0.214,1.53856807008915e-267,Control,SIM2,0.079
"1690",6.59152790387134e-272,0.239274406679041,0.128,0.065,2.2122485950973e-267,Control,CDHR5,0.063
"1691",2.16757061944027e-271,0.244661432779088,0.505,0.395,7.27480051296543e-267,Control,FUS,0.11
"1692",6.35501303169081e-271,-0.303269294425664,0.398,0.455,2.13286947369607e-266,Control,TBCA,-0.057
"1693",1.56715193963286e-270,-0.286295982980218,0.726,0.751,5.25967533979581e-266,Control,EIF4G3,-0.025
"1694",1.7797189019795e-270,-0.298006938789827,0.139,0.204,5.97309257882361e-266,Control,LAMTOR4,-0.065
"1695",1.97802544696205e-270,0.528583310238409,0.249,0.193,6.63864900509402e-266,Control,AC005699.1,0.056
"1696",2.73590131186082e-270,-0.276064595953321,0.169,0.244,9.18223198286728e-266,Control,EIF2S2,-0.075
"1697",3.75724128155399e-270,-0.30161286618842,0.207,0.298,1.26100531891515e-265,Control,RNF145,-0.091
"1698",5.43167538389586e-270,0.238454679866693,0.596,0.491,1.82297889234313e-265,Control,RBM26,0.105
"1699",1.13860438325686e-269,-0.305602114027773,0.1,0.164,3.82138403108668e-265,Control,H1F0,-0.064
"1700",1.57264384860927e-269,0.285058946316017,0.125,0.066,5.27810728470243e-265,Control,SLC25A21,0.059
"1701",2.49602210185278e-269,-0.340070523107467,0.356,0.445,8.37714937823829e-265,Control,RBBP8,-0.089
"1702",4.72866134020047e-269,0.249840371579585,0.496,0.389,1.58703331899808e-264,Control,AP2A2,0.107
"1703",6.08799170236244e-269,0.231605613159864,0.46,0.352,2.04325177514688e-264,Control,RBM5,0.108
"1704",6.2952618885559e-269,-0.2805558713916,0.16,0.231,2.11281579503713e-264,Control,KDSR,-0.071
"1705",7.4486900048209e-269,-0.368133495838389,0.45,0.524,2.49992933941799e-264,Control,DPYD,-0.074
"1706",1.24212101352971e-268,0.214930786372327,0.775,0.692,4.16880654560843e-264,Control,GOLGA4,0.0830000000000001
"1707",1.37198645504204e-268,0.331948639623002,0.229,0.15,4.6046609404121e-264,Control,MAF,0.079
"1708",1.54943301763132e-268,-0.290694102119552,0.456,0.534,5.20020709377425e-264,Control,JAK1,-0.078
"1709",3.52473800523138e-268,-0.267118427413349,0.131,0.202,1.18297256931576e-263,Control,CMTM6,-0.071
"1710",3.83373430269215e-268,0.231941566133491,0.22,0.136,1.28667790666954e-263,Control,PRMT9,0.084
"1711",1.00148919013472e-267,0.266327759068865,0.469,0.362,3.36119801993014e-263,Control,PARD6B,0.107
"1712",1.05936438946953e-267,0.262383504804984,0.16,0.089,3.55543876393763e-263,Control,HSD17B14,0.071
"1713",1.44900359111044e-267,0.220552102646228,0.168,0.095,4.86314585248485e-263,Control,NAT8,0.073
"1714",1.51464510775971e-267,-0.32404070350156,0.436,0.509,5.08345191066313e-263,Control,ZFP36L1,-0.073
"1715",2.36833140623099e-267,-0.330117618720751,0.471,0.526,7.94859386559244e-263,Control,RNF19A,-0.0550000000000001
"1716",5.63091797095421e-267,-0.241501809261125,0.076,0.132,1.88984868941165e-262,Control,NDUFA2,-0.056
"1717",6.46849591521181e-267,-0.301075137175901,0.216,0.279,2.17095659906339e-262,Control,DYNLRB1,-0.063
"1718",1.80878674665489e-266,0.242994398235702,0.51,0.401,6.07065007912314e-262,Control,TRHDE,0.109
"1719",2.00823235560983e-266,-0.290680019944084,0.224,0.294,6.74002943189771e-262,Control,HNRNPF,-0.07
"1720",2.11929152290542e-266,0.406863805372232,0.158,0.094,7.11276620917517e-262,Control,ACPP,0.064
"1721",2.42827347916689e-266,-0.308520400955839,0.163,0.227,8.14977145077991e-262,Control,RPL21,-0.064
"1722",4.0719856144617e-266,-0.261381736888121,0.105,0.168,1.36663981192564e-261,Control,PRDX5,-0.063
"1723",4.1997677474801e-266,0.212280826148708,0.175,0.1,1.40952605140927e-261,Control,FBXO36,0.075
"1724",4.84444452917697e-266,0.285370983633241,0.51,0.407,1.62589247288237e-261,Control,STX8,0.103
"1725",9.98132010521842e-266,0.249686405202082,0.531,0.424,3.34993065371341e-261,Control,DIS3L2,0.107
"1726",2.10967217557653e-265,0.207320595567857,0.128,0.064,7.08048175566997e-261,Control,CCDC102B,0.064
"1727",3.13131089620838e-265,0.320058892394189,0.693,0.632,1.05093056298546e-260,Control,NFIB,0.0609999999999999
"1728",3.4786695790055e-265,0.265345701638385,0.557,0.457,1.16751108410583e-260,Control,SOS2,0.1
"1729",4.18480427276781e-265,-0.253665021556586,0.112,0.182,1.40450401002633e-260,Control,LAMTOR1,-0.07
"1730",1.18391573064008e-264,0.22187287932584,0.154,0.086,3.97345797517424e-260,Control,LINC02340,0.068
"1731",1.3296401133762e-264,0.218169444568416,0.148,0.081,4.46253814851321e-260,Control,FECH,0.067
"1732",1.52117713692697e-264,0.215855389992926,0.254,0.166,5.1053747069543e-260,Control,TSC2,0.088
"1733",6.37549104965631e-264,0.2636068390915,0.189,0.116,2.13974230608565e-259,Control,RAP2C,0.073
"1734",8.75902586895056e-264,-0.290836495774131,0.347,0.334,2.93970426213719e-259,Control,VEGFA,0.013
"1735",6.61972572390619e-263,-0.230713276832962,0.124,0.205,2.2217123474574e-258,Control,JUNB,-0.081
"1736",1.02269575493143e-262,-0.259508871650475,0.097,0.166,3.43237149270088e-258,Control,PFDN2,-0.069
"1737",2.03478945668052e-262,-0.212282935484474,0.066,0.124,6.82916037451117e-258,Control,AGTRAP,-0.058
"1738",2.04848721052456e-262,-0.276577540036655,0.18,0.242,6.87513277596253e-258,Control,SCOC,-0.062
"1739",2.41623545511771e-262,-0.283682519785046,0.074,0.138,8.10936943446605e-258,Control,H1FX,-0.064
"1740",2.88144174175457e-262,-0.277212278241273,0.173,0.252,9.67069477367667e-258,Control,CAP1,-0.079
"1741",3.33157922176658e-262,0.20161629722725,0.306,0.211,1.1181446184093e-257,Control,PDPR,0.095
"1742",8.61881816336343e-262,0.265175437087204,0.345,0.247,2.89264775198803e-257,Control,SLC44A3,0.098
"1743",1.36271969188088e-261,0.247310757811437,0.159,0.094,4.57355982989061e-257,Control,ENTPD3-AS1,0.065
"1744",2.65811625489059e-261,0.277231576460936,0.3,0.208,8.9211697746638e-257,Control,SORL1,0.092
"1745",5.18203480535827e-261,-0.242191271536856,0.088,0.15,1.73919452137434e-256,Control,HNRNPAB,-0.062
"1746",5.19174715187229e-261,-0.226745529061237,0.708,0.756,1.74245417911138e-256,Control,GNAQ,-0.048
"1747",1.13172375483991e-260,0.399783930606432,0.174,0.111,3.79829126599371e-256,Control,ADAMTSL3,0.063
"1748",8.68158077180172e-260,-0.282414769477233,0.429,0.492,2.91371213863209e-255,Control,FCHO2,-0.063
"1749",2.16711540146032e-259,0.255278134774978,0.184,0.11,7.27327271038113e-255,Control,AC009060.1,0.074
"1750",2.9549636991039e-259,0.200628082529814,0.317,0.222,9.91744916693251e-255,Control,LATS2,0.095
"1751",5.61537028668716e-259,-0.298659855743011,0.235,0.307,1.88463057561795e-254,Control,SERINC1,-0.072
"1752",6.67898851580421e-259,-0.240598417174706,0.101,0.167,2.24160212567421e-254,Control,PSMB5,-0.066
"1753",1.24346759555935e-258,-0.312702573520672,0.19,0.255,4.17332594421629e-254,Control,POU5F1,-0.065
"1754",1.41956563283797e-258,0.22878271777056,0.102,0.047,4.76434617693079e-254,Control,CYP1B1-AS1,0.055
"1755",2.18689911989526e-258,0.244997572505254,0.607,0.505,7.33967082619246e-254,Control,LSM14A,0.102
"1756",3.14732696367447e-258,-0.42078606722813,0.071,0.133,1.05630587554843e-253,Control,BST2,-0.062
"1757",7.73420056590961e-258,0.254562101435748,0.336,0.24,2.59575239393058e-253,Control,CAPS2,0.096
"1758",9.60006520630602e-258,-0.313405738403559,0.166,0.233,3.22197388454043e-253,Control,SELENOW,-0.067
"1759",1.01570563454954e-257,-0.248622099288936,0.069,0.128,3.40891125067516e-253,Control,GAS2L3,-0.059
"1760",2.88477041804707e-257,0.228375671449891,0.151,0.083,9.68186647704959e-253,Control,Z94721.1,0.068
"1761",5.47115554536225e-257,-0.285928448251966,0.16,0.226,1.83622922413448e-252,Control,CCNG2,-0.066
"1762",7.50979215827458e-257,0.338905983237845,0.172,0.108,2.52043644416012e-252,Control,MAPT,0.064
"1763",1.08505379061663e-256,0.243555442715321,0.535,0.431,3.64165753206754e-252,Control,SHPRH,0.104
"1764",2.14562689374549e-256,-0.299378488540612,0.188,0.255,7.20115298078862e-252,Control,NCL,-0.067
"1765",2.28343646195638e-256,0.245133686084511,0.736,0.657,7.66366945361801e-252,Control,BRAF,0.079
"1766",3.03743527722951e-256,0.292092682446213,0.598,0.508,1.01942402774377e-251,Control,TAOK3,0.09
"1767",3.81451478906841e-256,-0.391423157828333,0.235,0.299,1.28022745350714e-251,Control,ST5,-0.064
"1768",1.1585162290768e-254,-0.212684565917301,0.051,0.103,3.88821216802755e-250,Control,DPM3,-0.052
"1769",1.58767390761624e-254,0.26878708572961,0.28,0.192,5.32855116874164e-250,Control,RASSF8-AS1,0.088
"1770",1.95420732507395e-254,0.262004204527744,0.254,0.168,6.55871062441319e-250,Control,HABP4,0.086
"1771",2.52235242526724e-254,0.204862346144817,0.214,0.134,8.46551920968192e-250,Control,PDE3A,0.08
"1772",6.11117835888204e-254,0.223595628631575,0.425,0.321,2.05103368080799e-249,Control,SCFD2,0.104
"1773",2.07579066823414e-253,-0.290667932382017,0.211,0.28,6.96676864072743e-249,Control,BCAR1,-0.069
"1774",2.8676359317092e-253,-0.265632979662043,0.11,0.171,9.62435971400241e-249,Control,EEF1B2,-0.061
"1775",3.67197349552512e-253,-0.276225152044573,0.144,0.215,1.23238774456814e-248,Control,CDV3,-0.071
"1776",3.43927980380498e-252,-0.323392879029148,0.332,0.359,1.15429108775303e-247,Control,CDH16,-0.027
"1777",4.93688408697542e-252,-0.270472016025956,0.69,0.711,1.65691703727069e-247,Control,UBE2H,-0.021
"1778",1.08308344983601e-251,0.213565698429118,0.21,0.13,3.6350446743396e-247,Control,CROCC,0.08
"1779",1.27686044966518e-251,-0.294613023353008,0.287,0.34,4.28539904116627e-247,Control,SLC11A2,-0.053
"1780",1.84242666153059e-251,0.262039766931578,0.242,0.158,6.18355236142897e-247,Control,Z93930.2,0.084
"1781",2.24382876998537e-251,0.254268672853182,0.44,0.338,7.53073811782491e-247,Control,SLC25A12,0.102
"1782",2.52309736523799e-251,0.282458648416484,0.435,0.335,8.46801937721173e-247,Control,STON2,0.1
"1783",2.62505388315909e-251,0.223562481693127,0.41,0.307,8.81020584265852e-247,Control,AKAP8L,0.103
"1784",2.97544549870256e-251,-0.30347255421681,0.173,0.25,9.98619018274552e-247,Control,SLC41A2,-0.077
"1785",6.81636836609682e-251,-0.279353337303122,0.15,0.211,2.28770955102941e-246,Control,FIS1,-0.061
"1786",7.20183206654361e-251,-0.288329315616278,0.346,0.415,2.41707887817337e-246,Control,RAC1,-0.069
"1787",8.2344943537418e-251,-0.245115309060868,0.447,0.541,2.76366099500282e-246,Control,PTBP3,-0.094
"1788",8.47845395097036e-251,0.201676523077569,0.109,0.053,2.84553871502467e-246,Control,LINC01594,0.056
"1789",1.06199969876248e-250,0.222730603189943,0.242,0.157,3.56428338898665e-246,Control,FUT10,0.085
"1790",2.14420030682279e-250,-0.247461288243814,0.095,0.152,7.19636506975864e-246,Control,RPS19BP1,-0.057
