"",p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene,diff.pct
"86",0,0.32335674497881,0.954,0.809,0,UUO,Rplp0,0.145
"87",0,0.321318406678763,0.525,0.317,0,UUO,Mrps36,0.208
"88",0,0.320283122044776,0.865,0.663,0,UUO,Ptma,0.202
"89",0,0.318721651193463,0.169,0.043,0,UUO,Fxyd5,0.126
"90",0,0.315990344772423,0.174,0.044,0,UUO,Psmb8,0.13
"91",0,0.315917354044046,0.638,0.429,0,UUO,Ly6a,0.209
"92",0,0.315357669100832,0.612,0.39,0,UUO,Tomm20,0.222
"93",0,0.314726049087429,0.918,0.748,0,UUO,Rps3a1,0.17
"94",0,0.314091371840328,0.882,0.694,0,UUO,Rpl7,0.188
"95",0,0.314087753023006,0.227,0.11,0,UUO,Crip1,0.117
"96",0,0.313544042783486,0.382,0.189,0,UUO,Cdk2ap2,0.193
"97",0,0.312962089131733,0.323,0.216,0,UUO,Btg1,0.107
"98",0,0.312478203874603,0.485,0.285,0,UUO,Med28,0.2
"99",0,0.312216092542156,0.52,0.381,0,UUO,Mat2a,0.139
"100",0,0.311405585112712,0.85,0.666,0,UUO,Rpsa,0.184
"101",0,0.310972428015973,0.606,0.413,0,UUO,Msrb1,0.193
"102",0,0.308884898779128,0.933,0.763,0,UUO,Rps20,0.17
"103",0,0.308322838137796,0.157,0.048,0,UUO,S100a6,0.109
"104",0,0.308204960155681,0.153,0.032,0,UUO,Hcst,0.121
"105",0,0.306162445415862,0.883,0.699,0,UUO,Rpl15,0.184
"106",0,0.306112982519415,0.956,0.814,0,UUO,Rps24,0.142
"107",0,0.304912878275767,0.252,0.085,0,UUO,1700016C15Rik,0.167
"108",0,0.304552585807629,0.882,0.7,0,UUO,Rpl10a,0.182
"109",0,0.304374181660663,0.917,0.754,0,UUO,Rps9,0.163
"110",0,0.303625412166492,0.199,0.085,0,UUO,Ptpn18,0.114
"111",0,0.301755337910544,0.928,0.771,0,UUO,Rps5,0.157
"112",0,0.301076225940058,0.709,0.515,0,UUO,Rack1,0.194
"113",0,0.300420374957022,0.457,0.265,0,UUO,Krtcap2,0.192
"114",0,0.299667114364195,0.61,0.415,0,UUO,Btf3,0.195
"115",0,0.299361658521202,0.442,0.252,0,UUO,Mep1a,0.19
"116",0,0.299159372054002,0.407,0.234,0,UUO,S100a11,0.173
"117",0,0.298746641047906,0.351,0.219,0,UUO,H2-K1,0.132
"118",0,0.298083329372743,0.7,0.489,0,UUO,Tma7,0.211
"119",0,0.297826889087532,0.34,0.163,0,UUO,Nhp2,0.177
"120",0,0.297402490286659,0.538,0.34,0,UUO,Mrpl33,0.198
"121",0,0.296995732023819,0.897,0.765,0,UUO,Kap,0.132
"122",0,0.296813056691901,0.839,0.641,0,UUO,Rpl22,0.198
"123",0,0.296796908647862,0.137,0.021,0,UUO,Ms4a6b,0.116
"124",0,0.296701591763026,0.242,0.068,0,UUO,Cd36,0.174
"125",0,0.296568864374512,0.935,0.772,0,UUO,Rpl10,0.163
"126",0,0.296256915011032,0.522,0.323,0,UUO,Srp9,0.199
"127",0,0.295864527656501,0.951,0.805,0,UUO,Rpl23a,0.146
"128",0,0.294521357623423,0.638,0.451,0,UUO,Sat1,0.187
"129",0,0.294402086552015,0.458,0.265,0,UUO,Slc13a3,0.193
"130",0,0.293043141216219,0.18,0.056,0,UUO,Limd2,0.124
"131",0,0.291825583402576,0.13,0.021,0,UUO,Lck,0.109
"132",0,0.291662927064098,0.956,0.82,0,UUO,Rpl18a,0.136
"133",0,0.289231174709476,0.446,0.259,0,UUO,Ppdpf,0.187
"134",0,0.287944599291092,0.423,0.243,0,UUO,Gm11808,0.18
"135",0,0.287495478000144,0.133,0.026,0,UUO,Vim,0.107
"136",0,0.286620128068968,0.97,0.86,0,UUO,Fau,0.11
"137",0,0.285590119710431,0.658,0.462,0,UUO,Id2,0.196
"138",0,0.285395261661426,0.355,0.189,0,UUO,Lrrc58,0.166
"139",0,0.285307311953912,0.269,0.117,0,UUO,Tpm3,0.152
"140",0,0.283291784556072,0.934,0.786,0,UUO,Rps15a,0.148
"141",0,0.283265604310066,0.436,0.283,0,UUO,Tsc22d1,0.153
"142",0,0.28291596833887,0.935,0.785,0,UUO,Rps15,0.15
"143",0,0.282500490428306,0.255,0.13,0,UUO,Shisa5,0.125
"144",0,0.282415662115212,0.153,0.035,0,UUO,Ptprc,0.118
"145",0,0.282396662572844,0.327,0.162,0,UUO,Tmem150a,0.165
"146",0,0.280742971532378,0.89,0.707,0,UUO,Oaz1,0.183
"147",0,0.280121359435567,0.959,0.822,0,UUO,Rps27a,0.137
"148",0,0.280113688581264,0.205,0.052,0,UUO,Rnaset2b,0.153
"149",0,0.279844985641806,0.894,0.737,0,UUO,Rps3,0.157
"150",0,0.278520856416654,0.975,0.855,0,UUO,Rps23,0.12
"151",0,0.27764420707496,0.901,0.748,0,UUO,Rps4x,0.153
"152",0,0.277512642315929,0.235,0.079,0,UUO,Nme2,0.156
"153",0,0.277499299953313,0.942,0.804,0,UUO,Rpl19,0.138
"154",0,0.276639844827849,0.267,0.122,0,UUO,Ucp2,0.145
"155",0,0.27658409984865,0.123,0.017,0,UUO,Lat,0.106
"156",0,0.275035319350621,0.383,0.226,0,UUO,Hnrnpf,0.157
"157",0,0.27455560858033,0.817,0.628,0,UUO,Gng5,0.189
"158",0,0.273454757928318,0.226,0.098,0,UUO,Zfp36l2,0.128
"159",0,0.272989273050947,0.983,0.881,0,UUO,Rplp1,0.102
"160",0,0.272283460946296,0.384,0.211,0,UUO,Psenen,0.173
"161",0,0.271546805340836,0.943,0.792,0,UUO,Rps25,0.151
"162",0,0.270798195991132,0.425,0.252,0,UUO,Tmed2,0.173
